elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
0.17000000000000015,1.42,21.32,0.15,1.0333,-1.0,-0.8,2.3,0.69626,186.0,1.4195,21.32,213.2,1.5594389375659534,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.15000000000000013,1.44,21.44,0.152,1.0,-0.8,-0.6,2.4,0.69901,186.0,1.4395,21.44,214.4,1.5588245200657624,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.13000000000000012,1.46,21.85,0.157,1.1,-0.8,-0.8,2.4,0.71559,187.0,1.4595,21.85,218.5,1.5598215672031757,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.1100000000000001,1.48,22.26,0.162,1.1,-0.8,-0.8,2.4,0.73088,188.0,1.4795,22.26,222.6,1.5603435797931045,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.09000000000000008,1.5,22.44,0.166,1.1,-0.8,-0.6,2.4,0.7412,189.0,1.4995,22.44,224.4,1.562072039254564,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.07000000000000006,1.52,22.54,0.164,1.1,-1.0,-0.8,2.4,0.72434,190.0,1.5195,22.54,225.4,1.5537270349768522,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.050000000000000044,1.54,22.57,0.163,1.1,-1.0,-0.6,2.3,0.71444,191.0,1.5395,22.57,225.7,1.5491624308296985,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.030000000000000027,1.56,22.9,0.16,1.1,-1.0,-0.6,2.4,0.69888,191.0,1.5595,22.9,229.0,1.5379916051313678,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.010000000000000009,1.58,23.17,0.16,1.5,-1.2,-1.0,2.4,0.69903,192.0,1.5795,23.17,231.7,1.5343858087466136,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.010000000000000009,1.6,23.4,0.158,1.4333,-0.8,-0.6,2.4,0.69321,193.0,1.5995,23.4,234.0,1.5287772541823974,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.030000000000000027,1.62,23.24,0.153,1.3667,-1.0,-0.4,2.3,0.67591,194.0,1.6195,23.24,232.4,1.5233388781745518,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.04999999999999982,1.64,22.89,0.154,1.3,-1.2,-0.6,2.4,0.689,195.0,1.6395,22.89,228.9,1.5338560517011126,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.06999999999999984,1.66,22.4,0.155,1.1,-1.0,-0.4,2.4,0.70575,196.0,1.6595,22.4,224.0,1.54785633000725,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.08999999999999986,1.68,21.77,0.156,1.1,-0.8,-0.6,2.4,0.72626,196.0,1.6795,21.77,217.7,1.5654088028731759,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.10999999999999988,1.7,21.32,0.153,1.1,-1.0,-0.6,2.4,0.72901,197.0,1.6995,21.32,213.2,1.5731110752524144,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.1299999999999999,1.72,20.62,0.151,1.1,-0.8,-0.6,2.3,0.736,198.0,1.7194,20.62,206.2,1.586496795620334,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.1499999999999999,1.74,20.06,0.148,1.1,-0.8,-0.4,2.4,0.73668,199.0,1.7394,20.06,200.6,1.595501934112609,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.16999999999999993,1.76,19.54,0.143,1.1,-1.0,-0.4,2.1,0.72433,200.0,1.7594,19.54,195.4,1.5989001470971427,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.18999999999999995,1.78,19.3,0.137,1.1,-1.0,-0.6,2.1,0.70405,201.0,1.7794,19.3,193.0,1.594578855839341,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.20999999999999996,1.8,19.12,0.134,1.3,-1.0,-0.8,2.4,0.69444,202.0,1.7994,19.12,191.2,1.5936214535082638,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.22999999999999998,1.82,18.99,0.133,1.2333,-0.8,-0.6,2.4,0.69163,202.0,1.8194,18.99,189.9,1.5946614938843076,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.25,1.84,18.99,0.13,1.2259,-1.0,-0.6,2.3,0.67528,203.0,1.8394,18.99,189.9,1.587774917699829,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.27,1.86,19.05,0.129,1.2185,-1.0,-0.6,2.1,0.66813,204.0,1.8594,19.05,190.5,1.5836932817774754,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.2899999999999998,1.88,19.32,0.13,1.2111,-0.8,-0.6,2.8,0.67123,205.0,1.8794,19.32,193.2,1.5804362614517182,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.30999999999999983,1.9,19.53,0.131,1.2333,-0.8,-0.4,2.6,0.67422,206.0,1.8994,19.53,195.3,1.5782040618037447,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.32999999999999985,1.92,19.71,0.134,1.3,-1.0,-0.8,2.4,0.68797,206.0,1.9194,19.71,197.1,1.5810802571878593,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.34999999999999987,1.94,19.75,0.137,1.1,-1.0,-0.6,2.4,0.70202,207.0,1.9394,19.75,197.5,1.5863145529446,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
