z_m_nap,depth_m,qc_mpa,qc_kPa,qt_kPa,sigma_v0_kPa,sigma_v0_eff_kPa,fs_kPa,Qt,Dr
-23.45,22.08,17.387,17387.0,17469.32,390.132,170.73199999999997,79.0,100.03507251130428,0.5346162108367467
-23.47,22.1,18.262,18262.0,18344.74,390.542,170.94199999999998,80.0,105.0309344690012,0.5478032349276027
-23.49,22.12,18.932,18932.0,19014.32,390.952,171.152,86.0,108.81186313919791,0.5575760374519025
-23.51,22.14,19.316,19316.0,19399.16,391.362,171.36200000000002,79.0,110.92189633641061,0.5629562183849789
-23.53,22.16,19.984,19984.0,20067.58,391.77200000000005,171.572,85.0,114.6795980696151,0.5724124339011292
-23.55,22.18,20.796,20796.0,20880.0,392.182,171.782,97.0,119.2663841380354,0.5837474604118155
-23.57,22.2,21.503,21503.0,21586.58,392.592,171.992,94.0,123.22659193450859,0.5933599050793193
-23.59,22.22,21.81,21810.0,21895.260000000002,393.002,172.202,99.0,124.86648238696415,0.5972950512506101
-23.61,22.24,21.773,21773.0,21857.84,393.412,172.41199999999998,100.0,124.49497714776236,0.5964058473119562
-23.630000000000003,22.26,21.881,21881.0,21965.84,393.82200000000006,172.622,101.0,124.96679449896304,0.5975349230653816
-23.65,22.28,22.568,22568.0,22652.84,394.23199999999997,172.832,105.0,128.78753934456583,0.6066006908398068
-23.67,22.3,23.432,23432.0,23516.84,394.64200000000005,173.04200000000003,104.0,133.62188370453413,0.6178809032365244
-23.69,22.32,24.245,24245.0,24330.260000000002,395.052,173.252,102.0,138.15256389536628,0.6282687411686324
-23.71,22.34,24.97,24970.0,25054.84,395.46200000000005,173.462,107.0,142.16011576022416,0.6373160592005557
-23.73,22.36,25.181,25181.0,25265.84,395.872,173.672,109.0,143.2007922981252,0.6396445269458547
-23.75,22.38,24.867,24867.0,24951.84,396.28200000000004,173.882,112.0,141.21966621041855,0.6352045029761643
-23.77,22.4,24.178,24178.0,24262.42,396.692,174.09199999999998,114.0,137.08687360705835,0.6258408597514646
-23.790000000000003,22.42,23.351,23351.0,23435.0,397.1020000000001,174.30200000000002,115.0,132.17231012839784,0.6145202777739904
-23.81,22.44,22.169,22169.0,22254.68,397.512,174.512,111.0,125.24736407811498,0.5982053256631514
-23.83,22.46,20.538,20538.0,20623.68,397.92199999999997,174.72199999999998,106.0,115.75965247650555,0.5751016120813671
-23.85,22.48,18.757,18757.0,18842.68,398.33200000000005,174.93200000000002,105.0,105.4372441863124,0.5488617941738609
-23.87,22.5,17.268,17268.0,17353.68,398.742,175.142,100.0,96.8068081899259,0.5259190817441838
-23.89,22.52,16.189,16189.0,16274.68,399.15200000000004,175.352,93.0,90.53519777362106,0.5085980668847625
-23.91,22.54,15.439,15439.0,15524.68,399.562,175.562,87.0,86.15257288023604,0.49613527210756325
-23.93,22.56,14.852,14852.0,14937.26,399.972,175.772,85.0,82.70536831804839,0.48610806652151034
-23.95,22.58,14.409,14409.0,14493.0,400.382,175.98199999999997,84.0,80.07988316986966,0.4783300808015607
-23.97,22.6,14.096,14096.0,14179.58,400.792,176.19199999999998,82.0,78.20325553941156,0.4726921545464313
-23.99,22.62,13.808,13808.0,13892.0,401.202,176.402,81.0,76.4775796192787,0.467447719366344
-24.01,22.64,13.526,13526.0,13610.84,401.612,176.61200000000002,83.0,74.79235839014336,0.46226880983175445
-24.03,22.66,13.22,13220.0,13304.84,402.02200000000005,176.822,85.0,72.97065975953218,0.45660442322972417
-24.05,22.68,12.843,12843.0,12928.26,402.432,177.032,86.0,70.75459803877264,0.44961760908186554
-24.07,22.7,12.63,12630.0,12715.68,402.842,177.242,83.0,69.46907617833246,0.4455143934770633
-24.09,22.72,12.482,12482.0,12567.679999999998,403.252,177.452,82.0,68.55052633951715,0.44255920133281007
-24.11,22.74,12.396,12396.0,12481.68,403.662,177.66199999999998,82.0,67.98312526032579,0.4407238372765739
-24.130000000000003,22.76,12.362,12362.0,12447.68,404.07200000000006,177.872,81.0,67.70940901322298,0.4398357128786773
-24.15,22.78,12.378,12378.0,12464.1,404.48199999999997,178.082,80.0,67.71946631327143,0.43986837743407947
-24.17,22.8,12.476,12476.0,12562.099999999999,404.89200000000005,178.29200000000003,79.0,68.18706391761827,0.4413843932693662
-24.19,22.82,12.641,12641.0,12727.1,405.302,178.502,79.0,69.02890723913458,0.44410071971870324
-24.21,22.84,12.828,12828.0,12914.52,405.71200000000005,178.712,79.0,69.99422534580779,0.447195148663335
-24.23,22.86,12.884,12884.0,12970.1,406.122,178.922,78.0,70.220420071316,0.44791714817846773
-24.25,22.88,12.672,12672.0,12758.1,406.53200000000004,179.132,78.0,68.95232565929037,0.443854305759029
-24.27,22.9,12.296,12296.0,12382.52,406.942,179.34199999999998,76.0,66.77508893622243,0.4367905314784272
-24.290000000000003,22.92,12.028,12028.0,12114.52,407.3520000000001,179.55200000000002,75.0,65.20210301194082,0.4316152486778699
-24.31,22.94,12.1,12100.0,12186.94,407.762,179.762,69.0,65.52651839654655,0.43268767487661697
-24.33,22.96,12.397,12397.0,12483.94,408.17199999999997,179.97199999999998,60.0,67.09803747249573,0.4378454961431543
-24.35,22.98,12.849,12849.0,12935.94,408.58200000000005,180.18200000000002,55.0,69.52613468603967,0.4456973178099353
-24.37,23.0,13.379,13379.0,13465.94,408.992,180.392,63.0,72.38097033127855,0.4547557282487837
-24.39,23.02,13.74,13740.0,13826.1,409.40200000000004,180.602,71.0,74.28875649217616,0.4607098761451139
-24.41,23.04,13.736,13736.0,13820.84,409.812,180.812,77.0,74.17111696126364,0.46034495438983775
-24.43,23.06,13.732,13732.0,13816.0,410.222,181.022,81.0,74.05607053286342,0.45998779652403643
-24.45,23.08,13.889,13889.0,13974.259999999998,410.632,181.23199999999997,84.0,74.84124216473913,0.462419853023941
-24.47,23.1,14.002,14002.0,14087.68,411.042,181.44199999999998,86.0,75.37746497503336,0.4640734700917005
-24.49,23.12,14.008,14008.0,14094.099999999999,411.452,181.652,90.0,75.32340959637108,0.4639070399378709
-24.51,23.14,14.053,14053.0,14139.519999999999,411.862,181.86200000000002,93.0,75.48392737350298,0.4644010808819185
-24.53,23.16,14.224,14224.0,14310.94,412.27200000000005,182.072,97.0,76.33610879212618,0.4670151688944411
-24.55,23.18,14.498,14498.0,14584.939999999999,412.682,182.28199999999998,98.0,77.74908109412887,0.4713175486840173
-24.57,23.2,14.583,14583.0,14669.52,413.092,182.49200000000002,98.0,78.12083817372816,0.4724430069141467
-24.59,23.22,14.35,14350.0,14436.94,413.502,182.702,98.0,76.75579906076563,0.4682972165524358
-24.61,23.24,14.163,14163.0,14249.52,413.912,182.91199999999998,99.0,75.64078901329601,0.464883361756461
-24.630000000000003,23.26,14.381,14381.0,14468.36,414.32200000000006,183.122,99.0,76.74685728639923,0.46826993828773356
-24.65,23.28,15.213,15213.0,15300.359999999999,414.73199999999997,183.332,100.0,81.1949250540004,0.4816487310834389
-24.67,23.3,16.417,16417.0,16504.78,415.14200000000005,183.54200000000003,105.0,87.66188665264625,0.5004623195539051
-24.69,23.32,17.55,17550.0,17638.2,415.552,183.752,112.0,93.72767643345378,0.5174875469404451
-24.71,23.34,18.477,18477.0,18565.2,415.962,183.962,118.0,98.65753796979813,0.5309224801359507
-24.73,23.36,18.957,18957.0,19040.579999999998,416.372,184.172,122.0,101.12399278934907,0.537518086843461
-24.75,23.38,18.906,18906.0,18990.0,416.78200000000004,184.382,121.0,100.7322732153898,0.536475996574976
-24.77,23.4,18.634,18634.0,18718.84,417.192,184.59199999999998,120.0,99.1464852214614,0.5322364813326106
-24.790000000000003,23.42,18.454,18454.0,18538.84,417.6020000000001,184.80200000000002,117.0,98.05758595686193,0.5293057068512674
-24.81,23.44,18.493,18493.0,18578.260000000002,418.01199999999994,185.012,114.0,98.15713575335656,0.5295743189537276
-24.83,23.46,18.569,18569.0,18654.68,418.42199999999997,185.22199999999998,113.0,98.45622010344346,0.530380510586351
-24.85,23.48,18.827,18827.0,18913.1,418.83200000000005,185.43200000000002,112.0,99.7361189007291,0.5338167660502702
-24.87,23.5,19.171,19171.0,19257.52,419.242,185.642,114.0,101.47637926762265,0.5384538162119454
-24.89,23.52,19.553,19553.0,19639.52,419.65200000000004,185.852,112.0,103.41491078923015,0.543572602035381
-24.91,23.54,19.466,19466.0,19552.52,420.062,186.062,114.0,102.82840128559296,0.5420289957599606
-24.93,23.56,19.079,19079.0,19165.1,420.472,186.272,113.0,100.6304114413331,0.5362046822445247
-24.95,23.58,18.77,18770.0,18856.940000000002,420.882,186.48199999999997,113.0,98.86239958816402,0.5314734224994941
-24.97,23.6,18.393,18393.0,18480.78,421.292,186.69199999999998,112.0,96.73412893964391,0.5257216236201815
-24.99,23.62,17.892,17892.0,17980.62,421.702,186.902,114.0,93.94719157633412,0.5180931840518215
-25.01,23.64,17.349,17349.0,17438.46,422.1120000000001,187.11200000000002,113.0,90.94204540596004,0.5097395564850742
-25.03,23.66,16.774,16774.0,16863.88,422.52200000000005,187.322,114.0,87.77056619083717,0.5007724495811793
-25.05,23.68,16.334,16334.0,16423.88,422.932,187.53199999999998,116.0,85.32382740012372,0.4937432166626226
-25.07,23.7,16.106,16106.000000000002,16195.880000000003,423.342,187.74200000000002,119.0,84.01177147361805,0.48993227366827535
-25.09,23.72,15.731,15731.0,15821.300000000001,423.752,187.952,117.0,81.92276751511025,0.48380269743271603
-25.11,23.74,15.205,15205.0,15295.72,424.16200000000003,188.16199999999998,114.0,79.03592648887661,0.4752019916050034
-25.130000000000003,23.76,14.751,14751.0,14841.300000000001,424.57200000000006,188.372,117.0,76.53328520162232,0.4676179307377898
-25.15,23.78,14.537,14537.0,14626.460000000001,424.98199999999997,188.582,119.0,75.30664644557805,0.46385541603754704
-25.17,23.8,14.631,14631.0,14721.3,425.39200000000005,188.79200000000003,123.0,75.7230602991652,0.4651361100309862
-25.19,23.82,15.087,15087.0,15177.720000000001,425.802,189.002,130.0,78.05165024708734,0.4722337503733486
-25.21,23.84,15.781,15781.0,15871.72,426.212,189.212,135.0,81.63069995560535,0.4829395110174043
-25.23,23.86,16.348,16347.999999999998,16439.14,426.622,189.422,139.0,84.53357054618787,0.4914514088644192
-25.25,23.88,16.394,16394.0,16485.14,427.03200000000004,189.632,144.0,84.68037040161998,0.49187794769963
-25.27,23.9,16.152,16152.000000000002,16241.880000000001,427.442,189.84199999999998,148.0,83.30315736243826,0.487861682278428
-25.290000000000003,23.92,15.943,15943.0,16032.88,427.8520000000001,190.05200000000002,150.0,82.1092543093469,0.484353042165812
-25.31,23.94,15.874,15874.0,15964.72,428.26199999999994,190.262,129.0,81.65822917871145,0.48302093766718834
-25.33,23.96,15.772,15772.0,15863.14,428.67199999999997,190.47199999999998,105.0,81.03273972027385,0.4811674484901246
-25.35,23.98,15.494,15494.0,15585.140000000001,429.08200000000005,190.68200000000002,88.0,79.4834226618139,0.476545373830728
-25.37,24.0,15.073,15073.0,15163.72,429.492,190.892,98.0,77.1861995264338,0.46960834601501034
-25.39,24.02,14.525,14525.0,14615.72,429.90200000000004,191.102,104.0,74.23165639292105,0.4605327858436545
-25.41,24.04,13.937,13937.0,14027.300000000001,430.312,191.312,107.0,71.07232165258844,0.45062598255122027
-25.43,24.06,13.35,13350.0,13440.300000000001,430.722,191.522,109.0,67.92732949739457,0.4405429426040896
-25.45,24.08,13.244,13244.0,13334.720000000001,431.132,191.73199999999997,111.0,67.30012726096845,0.4385043647313916
-25.47,24.1,13.239,13239.0,13329.72,431.542,191.94199999999998,114.0,67.19830990611747,0.43817253583529814
-25.49,24.12,13.323,13323.0,13414.14,431.952,192.152,119.0,67.56207585661352,0.439356919198352
-25.51,24.14,13.308,13308.0,13399.14,432.3620000000001,192.36200000000002,120.0,67.40820952163108,0.438856336797724
-25.53,24.16,13.212,13212.0,13303.56,432.77200000000005,192.572,119.0,66.83623787466506,0.43699048003577856
-25.55,24.18,13.058,13058.0,13149.56,433.182,192.78199999999998,119.0,65.96247574981066,0.43412465540214423
-25.57,24.2,12.963,12963.0,13054.56,433.592,192.99200000000002,118.0,65.39632730890398,0.4322576193128484
-25.59,24.22,12.965,12965.0,13056.98,434.002,193.202,118.0,65.33564869928883,0.4320570355843868
-25.61,24.24,13.098,13098.0,13189.98,434.41200000000003,193.41199999999998,117.0,65.95024093644655,0.43408439250728503
-25.630000000000003,24.26,13.381,13381.0,13473.4,434.82200000000006,193.622,115.0,67.34037454421501,0.4386354638265454
-25.65,24.28,13.925,13925.0,14017.4,435.23199999999997,193.832,114.0,70.07185604028231,0.4474430723256705
-25.67,24.3,14.77,14770.0,14862.4,435.64200000000005,194.04200000000003,117.0,74.34863586233907,0.46089551298791936
-25.69,24.32,15.688,15688.0,15780.4,436.052,194.252,121.0,78.99196919465436,0.4750698270319378
-25.71,24.34,16.489,16489.0,16581.4,436.462,194.462,124.0,83.02361386800507,0.4870424266295056
-25.73,24.36,16.996,16996.0,17088.82,436.872,194.672,127.0,85.53848524697953,0.4943639065852474
-25.75,24.38,17.023,17023.0,17115.82,437.28200000000004,194.882,131.0,85.58275264005911,0.49449181024580063
-25.77,24.4,16.947,16947.0,17039.82,437.692,195.09199999999998,134.0,85.09896869169418,0.4930921927466482
-25.790000000000003,24.42,16.92,16920.0,17013.24,438.1020000000001,195.30200000000002,137.0,84.86926913190854,0.4924262646236158
-25.81,24.44,16.83,16830.0,16923.24,438.51199999999994,195.512,138.0,84.31568394778839,0.490817638371461
-25.83,24.46,16.573,16573.0,16666.24,438.92199999999997,195.72199999999998,139.0,82.91003566282791,0.4867091700178951
-25.85,24.48,16.271,16271.0,16364.240000000002,439.33200000000005,195.93200000000002,139.0,81.27772900802319,0.4818942652491999
-25.87,24.5,16.189,16189.0,16282.240000000002,439.742,196.142,137.0,80.77055398639762,0.4803883963936967
-25.89,24.52,16.069,16068.999999999998,16162.24,440.15200000000004,196.352,134.0,80.07093383311603,0.47830335213757996
-25.91,24.54,15.797,15797.0,15890.24,440.562,196.562,130.0,78.59951567444368,0.4738882197144436
-25.93,24.56,15.557,15557.0,15650.66,440.972,196.772,126.0,77.29599739800379,0.46994223778187827
-25.95,24.58,15.555,15555.0,15648.24,441.382,196.98199999999997,122.0,77.199226325248,0.46964797249869733
-25.97,24.6,15.759,15759.0,15852.66,441.792,197.19199999999998,118.0,78.15158829972819,0.472535979884006
-25.99,24.62,15.936,15936.0,16030.080000000002,442.202,197.402,117.0,78.96514726294568,0.47498916457700285
-26.01,24.64,16.059,16059.000000000002,16153.080000000004,442.6120000000001,197.61200000000002,118.0,79.50158897232963,0.4765998290639632
-26.03,24.66,16.214,16213.999999999998,16308.08,443.02200000000005,197.822,119.0,80.19865333481614,0.4786846660673873
-26.05,24.68,16.282,16282.0,16376.080000000002,443.432,198.03199999999998,120.0,80.45491637715118,0.47944883944901084
-26.07,24.7,16.292,16292.000000000002,16386.08,443.842,198.24200000000002,119.0,80.4180647894997,0.4793390234464231
-26.09,24.72,16.19,16190.000000000002,16284.080000000004,444.252,198.452,118.0,79.81692298389537,0.47754408318244107
-26.11,24.74,16.084,16084.0,16178.5,444.66200000000003,198.66199999999998,115.0,79.19903152087466,0.4756920718306108
-26.130000000000003,24.76,16.023,16023.0,16117.080000000002,445.07200000000006,198.872,111.0,78.80449736513938,0.4745057499731074
-26.15,24.78,15.85,15850.0,15944.5,445.48199999999997,199.082,108.0,77.85243266593665,0.4716307050041124
-26.17,24.8,15.627,15627.0,15721.5,445.89200000000005,199.29200000000003,105.0,76.64937880095538,0.4679724619521824
-26.19,24.82,15.417,15417.0,15511.92,446.302,199.502,104.0,75.51612515162755,0.4645001157977021
-26.21,24.84,15.379,15379.0,15473.5,446.712,199.712,104.0,75.24228889601027,0.4636571667453389
-26.23,24.86,15.614,15614.0,15708.92,447.122,199.922,104.0,76.33876211722573,0.4670232851864661
-26.25,24.88,15.891,15891.0,15985.92,447.53200000000004,200.132,106.0,77.64069713988768,0.47098892052448743
-26.27,24.9,15.96,15960.0,16054.92,447.942,200.34199999999998,106.0,77.90167813039702,0.4717798461461721
-26.290000000000003,24.92,15.97,15970.0,16064.92,448.3520000000001,200.55200000000002,106.0,77.86792452830187,0.4716776275875047
-26.31,24.94,16.21,16210.0,16304.92,448.76199999999994,200.762,103.0,78.97987666988773,0.4750334624901634
-26.33,24.96,16.777,16777.0,16872.34,449.17199999999997,200.97199999999998,92.0,81.71868718030375,0.48319971375436105
-26.35,24.98,17.449,17449.0,17544.34,449.58200000000005,201.18200000000002,86.0,84.97160779791433,0.492723068548404
-26.37,25.0,17.954,17954.0,18049.76,449.992,201.392,100.0,87.39060141415747,0.499687334852384
-26.39,25.02,17.908,17908.0,18002.92,450.40200000000004,201.602,108.0,87.06519776589516,0.49875616076651885
-26.41,25.04,16.937,16937.0,17031.5,450.812,201.812,112.0,82.15907874655619,0.4844999741900515
-26.43,25.06,15.923,15923.0,16017.08,451.222,202.022,113.0,77.05031135222897,0.46919478547896737
-26.45,25.08,15.699,15699.0,15794.34,451.632,202.23199999999997,112.0,75.86686577791845,0.46557756996143573
-26.47,25.1,15.393,15393.0,15489.179999999998,452.042,202.44199999999998,109.0,74.27874650517185,0.4606788360829882
-26.49,25.12,15.176,15176.0,15271.76,452.452,202.652,114.0,73.12687760298444,0.4570929183530707
-26.51,25.14,15.205,15205.0,15300.76,452.8620000000001,202.86200000000002,112.0,73.19211089311946,0.4572967492093992
-26.53,25.16,15.268,15268.0,15363.759999999998,453.27200000000005,203.072,108.0,73.42463756697131,0.4580225745121906
-26.55,25.18,15.411,15411.0,15506.76,453.682,203.28199999999998,103.0,74.05022579470884,0.45996964432358806
-26.57,25.2,15.751,15751.0,15846.76,454.092,203.49200000000002,104.0,75.64261985729168,0.46488898784638183
-26.59,25.22,16.233,16233.0,16328.759999999998,454.502,203.702,104.0,77.92882740473829,0.4718620482566558
-26.61,25.24,16.524,16524.0,16620.18,454.91200000000003,203.91199999999998,96.0,79.27570716779788,0.47592228407527054
-26.630000000000003,25.26,16.669,16669.0,16765.6,455.32200000000006,204.122,94.0,79.90455707860984,0.4778061683468662
-26.65,25.28,16.879,16879.0,16975.6,455.73199999999997,204.332,99.0,80.84816866667971,0.48061915028334534
-26.67,25.3,17.251,17251.0,17347.18,456.14200000000005,204.54200000000003,101.0,82.57980268111194,0.48573891482421455
-26.69,25.32,17.948,17948.0,18043.76,456.552,204.752,102.0,85.89517074314291,0.49539355420901154
-26.71,25.34,18.291,18291.0,18376.68,456.962,204.962,101.0,87.4294649739952,0.499798430724099
-26.73,25.36,18.212,18212.0,18286.760000000002,457.372,205.172,100.0,86.89971341118672,0.4982819437432321
-26.75,25.38,17.622,17622.0,17695.5,457.78200000000004,205.382,101.0,83.9300328168973,0.4896938776037165
-26.77,25.4,17.308,17308.0,17386.12,458.192,205.59199999999998,103.0,82.33748394879179,0.48502572523465715
-26.790000000000003,25.42,17.42,17420.0,17502.32,458.6020000000001,205.80200000000002,101.0,82.81609508168044,0.4864333608204591
-26.81,25.44,18.14,18140.0,18227.36,459.01199999999994,206.012,98.0,86.24909228588626,0.49641311219555334
-26.83,25.46,19.072,19072.0,19162.72,459.42199999999997,206.22199999999998,101.0,90.69496949888956,0.5090466425412721
-26.85,25.48,19.991,19991.0,20084.66,459.83200000000005,206.43200000000002,110.0,95.06679197023718,0.5211711864917794
-26.87,25.5,20.836,20836.0,20931.34,460.242,206.642,115.0,99.0655239496327,0.5320191294886
-26.89,25.52,21.326,21326.0,21422.18,460.65200000000004,206.852,121.0,101.33587299131746,0.53808090998425
-26.91,25.54,21.339,21339.0,21435.600000000002,461.062,207.062,127.0,101.29593068742695,0.5379748551941994
-26.93,25.56,21.395,21395.0,21492.44,461.472,207.272,132.0,101.46555251071055,0.5384250909848372
-26.95,25.58,21.453,21453.0,21550.86,461.882,207.48199999999997,132.0,101.64244609170917,0.5388942278717177
-26.97,25.6,21.631,21631.0,21728.86,462.292,207.69199999999998,129.0,102.39473836257535,0.540884826300058
-26.99,25.62,21.634,21634.0,21732.28,462.702,207.902,131.0,102.30578830410481,0.5406498425944859
-27.01,25.64,21.26,21260.0,21358.28,463.1120000000001,208.11200000000002,130.0,100.40347505189511,0.5355997307475454
-27.03,25.66,20.584,20584.0,20681.86,463.52200000000005,208.322,134.0,97.05330209963422,0.5265882156449172
-27.05,25.68,19.763,19763.0,19861.700000000004,463.932,208.53199999999998,138.0,93.02058197303054,0.5155318528970987
-27.07,25.7,19.364,19364.0,19462.7,464.342,208.74200000000002,138.0,91.0135861494093,0.5099400136974357
-27.09,25.72,19.278,19278.0,19377.54,464.752,208.952,133.0,90.51259619434128,0.5085345786651267
-27.11,25.74,19.623,19623.0,19722.12,465.16200000000003,209.16199999999998,134.0,92.06719193735,0.5128831444110832
-27.130000000000003,25.76,19.957,19957.0,20054.44,465.57200000000006,209.372,132.0,93.56011310012799,0.5170247661935631
-27.15,25.78,20.43,20430.0,20523.66,465.98199999999997,209.582,128.0,95.70324741628575,0.5229128510189976
-27.17,25.8,20.739,20739.0,20831.82,466.39200000000005,209.79200000000003,125.0,97.0743784319707,0.5266453901331405
-27.19,25.82,20.457,20457.0,20553.6,466.802,210.002,122.0,95.65050809039913,0.5227687499961804
-27.21,25.84,20.099,20099.0,20196.02,467.212,210.212,120.0,93.85195897474931,0.5178305265369834
-27.23,25.86,19.934,19934.0,20030.6,467.622,210.422,115.0,92.970212240165,0.5153922562757834
-27.25,25.88,19.83,19830.0,19928.280000000002,468.03200000000004,210.632,110.0,92.38979832124275,0.5137809380917201
-27.27,25.9,19.67,19670.0,19769.540000000005,468.442,210.84199999999998,106.0,91.54294685119666,0.5114208411061332
-27.290000000000003,25.92,19.707,19707.0,19805.7,468.8520000000001,211.05200000000002,107.0,91.62124973940071,0.5116395208107272
-27.31,25.94,19.551,19551.0,19649.7,469.26199999999994,211.262,105.0,90.789815489771,0.5093127455973561
-27.33,25.96,19.185,19185.0,19284.120000000003,469.67199999999997,211.47199999999998,97.0,88.96897934478326,0.5041796146635025
-27.35,25.98,19.05,19050.0,19149.12,470.08200000000005,211.68200000000002,88.0,88.24103135835828,0.5021127686610372
-27.37,26.0,19.171,19171.0,19269.7,470.492,211.892,91.0,88.72070677514962,0.503475653476198
-27.39,26.02,19.028,19028.0,19127.54,470.90200000000004,212.102,97.0,87.96068872523597,0.5013145255233228
-27.41,26.04,19.011,19011.0,19110.54,471.312,212.312,100.0,87.79168393684765,0.5008326893052285
-27.43,26.06,19.004,19004.0,19103.96,471.722,212.522,102.0,87.67204336492222,0.5004913110846245
-27.45,26.08,19.205,19205.0,19304.54,472.132,212.73199999999997,105.0,88.52644642084877,0.50292415338654
-27.47,26.1,20.057,20057.0,20157.38,472.542,212.94199999999998,108.0,92.44225188079383,0.5139267648794048
-27.49,26.12,20.606,20606.0,20705.960000000003,472.952,213.152,116.0,94.9229094730521,0.52077664385046
-27.51,26.14,20.699,20699.0,20798.960000000003,473.3620000000001,213.36200000000002,121.0,95.26343960030371,0.5217099347346835
-27.53,26.16,20.466,20466.0,20565.539999999997,473.77200000000005,213.572,126.0,94.0749161875152,0.518445247660225
-27.55,26.18,20.188,20188.0,20287.54,474.182,213.78199999999998,128.0,92.6801975844552,0.5145877617345896
-27.57,26.2,19.8,19800.0,19900.379999999997,474.592,213.99200000000002,128.0,90.77810385434967,0.509279894569212
-27.59,26.22,19.422,19422.0,19522.8,475.002,214.202,128.0,88.92446382386719,0.5040534660525812
-27.61,26.24,19.288,19288.0,19388.8,475.41200000000003,214.41199999999998,131.0,88.21049195007743,0.5020258728394595
-27.630000000000003,26.26,19.383,19383.0,19483.8,475.82200000000006,214.622,135.0,88.56490946874038,0.5030333969848477
-27.65,26.28,19.45,19450.0,19550.38,476.23199999999997,214.832,137.0,88.78634467863262,0.5036618612823279
-27.67,26.3,19.212,19212.0,19312.8,476.64200000000005,215.04200000000003,139.0,87.592926033054,0.5002654324971723
-27.69,26.32,18.747,18747.0,18847.8,477.052,215.252,136.0,85.34530689610317,0.4938053604294573
-27.71,26.34,18.273,18273.0,18373.8,477.462,215.462,129.0,83.0602983356694,0.4871500160134582
-27.73,26.36,17.842,17842.0,17942.8,477.872,215.672,131.0,80.97911643606959,0.4810082162531696
-27.75,26.38,17.502,17502.0,17603.22,478.28200000000004,215.882,130.0,79.3254555729519,0.47607158997346455
-27.77,26.4,17.191,17191.0,17292.22,478.692,216.09199999999998,124.0,77.80726727504953,0.47149387899389844
-27.790000000000003,26.42,15.807,15807.0,15908.64,479.1020000000001,216.30200000000002,118.0,71.33331175855977,0.4514526134239491
-27.81,26.44,14.322,14322.0,14423.220000000001,479.51199999999994,216.512,109.0,64.40154818208691,0.42895736778541427
-27.83,26.46,13.623,13623.0,13723.800000000001,479.92199999999997,216.72199999999998,100.0,61.10998421941474,0.41785159436409186
-27.85,26.48,12.57,12570.0,12670.8,480.33200000000005,216.93200000000002,90.0,56.19488134530636,0.40069540032764595
-27.87,26.5,11.458,11458.0,11557.96,480.742,217.142,87.0,51.01370531725783,0.3817766935835578
-27.89,26.52,10.349,10349.0,10448.96,481.15200000000004,217.352,90.0,45.860208325665276,0.36197951136046075
-27.91,26.54,9.656,9656.0,9756.38,481.562,217.562,98.0,42.630689182853615,0.34900138838386796
-27.93,26.56,8.872,8872.0,8973.22,481.972,217.772,104.0,38.99145895707437,0.3337726298676749
-27.95,26.58,8.461,8461.0,8563.06,482.382,217.98199999999997,98.0,37.07039113321284,0.3254464675453568
-27.97,26.6,8.769,8769.0,8871.06,482.792,218.19199999999998,93.0,38.44443425973455,0.3314230540292855
-27.99,26.62,9.566,9566.0,9669.320000000002,483.202,218.402,92.0,42.060594683198886,0.3466599597102073
-28.01,26.64,11.006,11006.0,11105.96,483.6120000000001,218.61200000000002,86.0,48.58995846522605,0.37259690384890304
-28.03,26.66,12.822,12822.0,12915.660000000002,484.02200000000005,218.822,87.0,56.81164599537524,0.4028883077953677
-28.05,26.68,14.538,14538.0,14625.78,484.432,219.03199999999998,91.0,64.5629314438073,0.42949449171191706
-28.07,26.7,15.734,15734.0,15810.44,484.842,219.24200000000002,91.0,69.90265551308599,0.4469025317611564
-28.09,26.72,16.971,16971.0,17046.18,485.252,219.452,89.0,75.46492171408782,0.4643426127766554
-28.11,26.74,17.428,17428.0,17507.38,485.66200000000003,219.66199999999998,95.0,77.49049903943332,0.4705331293617404
-28.130000000000003,26.76,17.613,17613.0,17695.74,486.07200000000006,219.872,96.0,78.27130330374035,0.4728977639548995
-28.15,26.78,17.54,17540.0,17625.260000000002,486.48199999999997,220.082,114.0,77.87451040975637,0.47169757384444166
-28.17,26.8,17.488,17488.0,17576.2,486.89200000000005,220.29200000000003,125.0,77.57570860494252,0.47079176047208726
-28.19,26.82,17.408,17408.0,17498.3,487.302,220.502,130.0,77.14668347679385,0.4694881208805846
-28.21,26.84,17.234,17234.0,17326.4,487.712,220.712,134.0,76.29258037623691,0.46688199909073663
-28.23,26.86,16.984,16984.0,17078.5,488.122,220.922,140.0,75.09608821212917,0.4632064896292525
-28.25,26.88,16.682,16682.0,16777.76,488.53200000000004,221.132,145.0,73.66291626720691,0.45876516329072176
-28.27,26.9,16.495,16495.0,16592.02,488.942,221.34199999999998,147.0,72.75202175818418,0.4559198606214668
-28.290000000000003,26.92,16.369,16369.0,16466.44,489.3520000000001,221.55200000000002,144.0,72.11439300931607,0.45391752872494384
-28.31,26.94,16.209,16209.0,16307.7,489.76199999999994,221.762,127.0,71.32844220380407,0.4514372039982149
-28.33,26.96,15.903,15903.0,16003.38,490.17199999999997,221.97199999999998,110.0,69.88813003441875,0.4468560971128297
-28.35,26.98,15.631,15631.0,15732.22,490.58200000000005,222.18200000000002,102.0,68.59978756154864,0.44271818692368636
