z_m_nap,depth_m,qc_mpa,qc_kPa,qt_kPa,sigma_v0_kPa,sigma_v0_eff_kPa,fs_kPa,Qt,Dr
-19.04,17.72,21.959,21959.0,22025.36,313.68846447140385,137.2884644714038,124.0,158.14636443873243,0.6721954742031782
-19.06,17.74,22.821,22821.0,22887.36,314.1028942807626,137.50289428076258,129.0,164.16568701185048,0.6848684691485355
-19.08,17.76,23.461,23461.0,23527.36,314.51732409012135,137.7173240901213,136.0,168.55426744074367,0.6939622621290495
-19.1,17.78,23.952,23952.0,24018.780000000002,314.93175389948016,137.9317538994801,143.0,171.8520034434933,0.700718006136753
-19.12,17.8,24.498,24498.0,24564.780000000002,315.3461837088389,138.14618370883883,147.0,175.53459071587542,0.7081859939629973
-19.14,17.82,24.956,24956.0,25022.780000000002,315.76061351819766,138.3606135181976,154.0,178.56974436754913,0.714282345870013
-19.16,17.84,25.316,25316.0,25381.94,316.1750433275564,138.57504332755633,160.0,180.88224513430833,0.7188924917325625
-19.18,17.86,25.596,25596.0,25661.940000000002,316.5894731369151,138.7894731369151,167.0,182.61724001113564,0.7223320170731455
-19.2,17.88,25.664,25664.0,25730.36,317.00390294627385,139.00390294627383,172.0,182.82476648786042,0.7227423300731742
-19.22,17.9,25.523,25523.0,25589.780000000002,317.4183327556326,139.2183327556326,174.0,181.53041461575674,0.7201793717356744
-19.24,17.92,25.257,25257.0,25323.780000000002,317.83276256499136,139.43276256499132,174.0,179.34054218985608,0.7158222887797463
-19.26,17.94,24.884,24884.0,24951.2,318.24719237435016,139.6471923743501,174.0,176.39418586800133,0.7099178742603186
-19.28,17.96,24.437,24437.0,24504.2,318.6616221837089,139.86162218370887,173.0,172.92476663861711,0.7029016729419701
-19.3,17.98,24.089,24089.0,24156.199999999997,319.07605199306767,140.0760519930676,171.0,170.1727283774862,0.6972860212023803
-19.32,18.0,23.89,23890.0,23957.62,319.4904818024264,140.29048180242637,171.0,168.49417875324986,0.6938385542004708
-19.34,18.02,23.761,23761.0,23828.2,319.90491161178517,140.5049116117851,171.0,167.3129773095876,0.6914022548613745
-19.36,18.04,23.566,23566.0,23633.199999999997,320.3193414211439,140.71934142114387,170.0,165.66934170625646,0.6879978025427043
-19.38,18.06,23.416,23416.0,23483.62,320.7337712305026,140.9337712305026,166.0,164.35298670100659,0.6852590473703182
-19.4,18.08,23.242,23242.0,23309.62,321.14820103986136,141.14820103986136,146.0,162.86762161756502,0.6821554527851196
-19.42,18.1,22.938,22938.0,23005.62,321.56263084922017,141.36263084922012,126.0,160.46714207905478,0.6771097021881309
-19.44,18.12,22.648,22648.0,22716.04,321.9770606585789,141.5770606585789,108.0,158.17578663640978,0.6722580002954006
-19.46,18.14,22.512,22512.0,22580.04,322.3914904679377,141.79149046793762,113.0,156.97450133345654,0.6697003622803613
-19.48,18.16,22.474,22474.0,22541.2,322.8059202772964,142.00592027729638,117.0,156.46104075334762,0.6686041766318579
-19.5,18.18,22.431,22431.0,22497.36,323.2203500866552,142.22035008665512,119.0,155.91397177972493,0.6674342595336368
-19.52,18.2,22.388,22388.0,22453.940000000002,323.6347798960139,142.43477989601388,123.0,155.3714987046034,0.6662721423918595
-19.54,18.22,22.68,22680.0,22746.780000000002,324.0492097053727,142.6492097053726,127.0,157.18790757135278,0.670155435213893
-19.56,18.24,22.905,22905.0,22972.2,324.4636395147314,142.86363951473137,134.0,158.5269452564237,0.6730038107648928
-19.58,18.26,22.849,22849.0,22916.2,324.8780693240901,143.0780693240901,143.0,157.8950711132653,0.6716612052287443
-19.6,18.28,22.585,22585.0,22652.62,325.292499133449,143.2924991334489,148.0,155.81644284166626,0.6672254766497417
-19.62,18.3,22.298,22298.0,22365.62,325.7069289428077,143.50692894280766,150.0,153.58082869880687,0.662421593632693
-19.64,18.32,22.049,22049.0,22116.620000000003,326.12135875216643,143.7213587521664,150.0,151.61628605824308,0.6581712457543534
-19.66,18.34,21.925,21925.0,21993.04,326.5357885615252,143.93578856152516,147.0,150.5289575856748,0.6558069349732975
-19.68,18.36,21.79,21790.0,21858.039999999997,326.95021837088393,144.1502183708839,144.0,149.365641099702,0.6532679194408502
-19.7,18.38,21.717,21717.0,21785.039999999997,327.3646481802427,144.36464818024265,143.0,148.6352484649105,0.6516687336915687
-19.72,18.4,21.711,21711.0,21779.46,327.77907798960143,144.5790779896014,141.0,148.37334156711992,0.6510943349845044
-19.74,18.42,21.791,21791.0,21859.46,328.1935077989602,144.79350779896015,137.0,148.70325900313375,0.6518178075924804
-19.76,18.44,21.792,21792.0,21860.88,328.607937608319,145.0079376083189,135.0,148.49029934176792,0.6513509024476261
-19.78,18.46,21.79,21790.0,21858.879999999997,329.02236741767774,145.22236741767767,137.0,148.25441848540976,0.6508333525684256
-19.8,18.48,21.919,21919.0,21987.88,329.4367972270365,145.4367972270364,139.0,148.91996809420047,0.6522925901206352
-19.82,18.5,22.095,22095.0,22164.3,329.8512270363952,145.65122703639517,138.0,149.9091303055596,0.6544553467372907
-19.84,18.52,22.153,22153.0,22222.3,330.26565684575394,145.8656568457539,139.0,150.08354136645096,0.6548359475394275
-19.86,18.54,22.102,22102.0,22171.3,330.6800866551127,146.08008665511267,140.0,149.51127435260517,0.6535863137940328
-19.88,18.56,22.058,22058.0,22127.72,331.09451646447144,146.2945164644714,141.0,148.99140453312197,0.6524490227117298
-19.9,18.58,22.0,22000.0,22069.72,331.5089462738302,146.50894627383016,142.0,148.3746324480194,0.651097167310729
-19.92,18.6,21.732,21732.0,21801.72,331.923376083189,146.72337608318895,141.0,146.32839835789974,0.6465919409994435
-19.94,18.62,21.307,21307.0,21376.719999999998,332.33780589254775,146.9378058925477,140.0,143.21965723033003,0.6396866581835874
-19.96,18.64,20.931,20931.0,21001.14,332.7522357019065,147.15223570190642,141.0,140.4558188716009,0.6334842852298276
-19.98,18.66,20.559,20559.0,20628.72,333.16666551126525,147.36666551126518,140.0,137.7214668193553,0.6272877371654558
-20.0,18.68,20.301,20301.0,20370.719999999998,333.58109532062394,147.58109532062394,138.0,135.77036314270566,0.6228284862342709
-20.02,18.7,20.014,20014.0,20084.140000000003,333.9955251299827,147.79552512998268,135.0,133.63154572846662,0.6179032419133659
-20.04,18.72,19.739,19739.0,19808.72,334.40995493934145,148.0099549393414,133.0,131.57432588261898,0.6131285716543565
-20.06,18.74,19.41,19410.0,19480.14,334.8243847487002,148.22438474870017,131.0,129.1644127766851,0.6074875960560491
-20.08,18.76,19.079,19079.0,19149.56,335.23881455805895,148.43881455805894,126.0,126.74798866763443,0.6017782901359565
-20.1,18.78,18.762,18762.0,18832.14,335.65324436741776,148.6532443674177,120.0,124.4270640330989,0.5962431527803279
-20.12,18.8,18.433,18433.0,18503.56,336.0676741767765,148.86767417677646,117.0,122.0378596380152,0.5904909812738529
-20.14,18.82,18.118,18118.0,18188.559999999998,336.48210398613526,149.0821039861352,115.0,119.74661893471887,0.584921530597344
-20.16,18.84,17.86,17860.0,17930.56,336.896533795494,149.29653379549396,112.0,117.84375041355123,0.5802554866203365
-20.18,18.86,17.585,17585.0,17655.14,337.31096360485276,149.5109636048527,109.0,115.82982691600456,0.5752759013005463
-20.2,18.88,17.368,17368.0,17438.559999999998,337.72539341421145,149.72539341421145,107.0,114.21465802582176,0.5712509031585777
-20.22,18.9,17.09,17090.0,17160.98,338.1398232235702,149.9398232235702,105.0,112.19727898233188,0.5661834104203636
-20.24,18.92,16.952,16952.0,17023.4,338.55425303292895,150.15425303292895,103.0,111.1180363523108,0.5634537282366185
-20.26,18.94,16.812,16812.0,16882.98,338.96868284228776,150.36868284228774,102.0,110.02298486919436,0.5606704783922151
-20.28,18.96,16.715,16715.0,16786.4,339.3831126516465,150.58311265164647,102.0,109.2221869884991,0.5586263432704474
-20.3,18.98,16.63,16630.0,16701.399999999998,339.79754246100526,150.7975424610052,101.0,108.50045823372716,0.5567776120132889
-20.32,19.0,16.52,16520.0,16590.98,340.211972270364,151.01197227036397,102.0,107.61244809540734,0.5544944881740932
-20.34,19.02,16.401,16401.0,16471.98,340.62640207972277,151.22640207972273,104.0,106.67022012079767,0.5520616428334733
-20.36,19.04,16.273,16273.0,16344.4,341.0408318890815,151.44083188908147,104.0,105.67400461608744,0.5494776860569822
-20.38,19.06,16.132,16132.000000000002,16203.400000000001,341.45526169844027,151.6552616984402,101.0,104.59211609711464,0.5466576784609611
-20.4,19.08,15.938,15938.0,16011.08,341.86969150779896,151.86969150779896,92.0,103.17536140966969,0.5429426736634085
-20.42,19.1,15.682,15682.0,15753.82,342.2841213171578,152.08412131715775,83.0,101.33560127913334,0.538080188604777
-20.44,19.12,15.492,15492.0,15563.820000000002,342.6985511265166,152.2985511265165,78.0,99.94265432130796,0.5343691990730965
-20.46,19.14,15.362,15362.0,15434.240000000002,343.11298093587527,152.51298093587525,83.0,98.94978726702126,0.5317082639058519
-20.48,19.16,15.117,15117.0,15188.820000000002,343.527410745234,152.72741074523398,85.0,97.20123268519454,0.5269893809859781
-20.5,19.18,14.853,14853.0,14924.4,343.9418405545928,152.94184055459274,86.0,95.3333509429089,0.5219013342520072
-20.52,19.2,14.59,14590.0,14660.56,344.3562703639515,153.15627036395148,87.0,93.47448652030943,0.5167881204967838
-20.54,19.22,14.409,14409.0,14479.14,344.7707001733103,153.37070017331024,86.0,92.15821068727422,0.5131366030524543
-20.56,19.24,14.254,14254.0,14325.82,345.185129982669,153.58512998266897,90.0,91.02857074506464,0.5099819905645538
-20.58,19.26,14.149,14149.0,14220.82,345.5995597920278,153.79955979202774,91.0,90.21625587856332,0.5077014192235526
-20.6,19.28,14.024,14024.0,14096.24,346.0139896013866,154.01398960138653,87.0,89.27907163489793,0.5050574836728925
-20.62,19.3,13.892,13892.0,13964.24,346.42841941074533,154.22841941074526,87.0,88.29638294043546,0.5022702259041597
-20.64,19.32,13.755,13755.0,13827.240000000002,346.8428492201041,154.442849220104,86.0,87.28404855810663,0.49938261471571543
-20.66,19.34,13.682,13682.0,13753.82,347.2572790294628,154.65727902946276,84.0,86.68562388464457,0.4976677718106573
-20.68,19.36,13.627,13627.0,13699.660000000002,347.67170883882153,154.87170883882152,83.0,86.21321732206684,0.4963098609367419
-20.7,19.38,13.523,13523.0,13595.24,348.0861386481803,155.08613864818025,81.0,85.41803914148363,0.4940157289036848
-20.72,19.4,13.462,13462.0,13533.4,348.50056845753903,155.300568457539,79.0,84.89923483536616,0.4925131900637387
-20.74,19.42,13.431,13431.0,13504.079999999998,348.9149982668978,155.51499826689775,78.0,84.5909728858175,0.4916182400597831
-20.76,19.44,13.365,13365.0,13438.08,349.3294280762566,155.72942807625654,78.0,84.04802312325023,0.490037966818462
-20.78,19.46,13.345,13345.0,13418.08,349.74385788561534,155.94385788561527,75.0,83.80154447442234,0.4893188982786535
-20.8,19.48,13.3,13300.0,13373.5,350.1582876949741,156.15828769497404,77.0,83.39833834335892,0.4881403145564922
-20.82,19.5,13.325,13325.0,13398.079999999998,350.57271750433284,156.37271750433277,77.0,83.43851466374974,0.48825787877119003
-20.84,19.52,13.364,13364.0,13437.92,350.9871473136916,156.58714731369153,80.0,83.57603466949439,0.48866007662205196
-20.86,19.54,13.455,13455.0,13528.92,351.4015771230503,156.80157712305027,82.0,84.03945078011475,0.4900129758635108
-20.88,19.56,13.616,13616.0,13689.92,351.81600693240904,157.01600693240903,82.0,84.94741557661231,0.49265292209370254
-20.9,19.58,13.928,13928.0,14001.92,352.2304367417678,157.23043674176776,85.0,86.81327767139781,0.4980340713284521
-20.92,19.6,14.24,14240.0,14313.92,352.6448665511266,157.44486655112655,86.0,88.67405739719862,0.5033432722370309
-20.94,19.62,14.68,14680.0,14754.339999999998,353.05929636048535,157.6592963604853,89.0,91.34431673925037,0.5108656987038217
-20.96,19.64,15.251,15251.0,15325.34,353.4737261698441,157.87372616984405,91.0,94.83443912461463,0.5205338993341757
-20.98,19.66,15.84,15840.0,15914.34,353.88815597920285,158.08815597920278,91.0,98.42895407084036,0.5303070648780231
-21.0,19.68,16.405,16405.0,16479.760000000002,354.3025857885616,158.30258578856154,93.0,101.86477582715908,0.5394832867188991
-21.02,19.7,16.963,16963.0,17037.760000000002,354.71701559792035,158.51701559792028,97.0,105.24449328972202,0.5483598747687038
-21.04,19.72,17.668,17668.0,17742.760000000002,355.1314454072791,158.73144540727904,103.0,109.54117194598021,0.5594414866529965
-21.06,19.74,18.33,18330.0,18405.18,355.5458752166378,158.94587521663777,106.0,113.55836759011412,0.5696073022959743
-21.08,19.76,19.044,19044.0,19118.34,355.96030502599655,159.16030502599654,107.0,117.88353692781274,0.5803534315467054
-21.1,19.78,19.752,19752.0,19826.339999999997,356.37473483535535,159.37473483535533,112.0,122.16469119323341,0.5907977444420466
-21.12,19.8,20.473,20473.0,20547.34,356.7891646447141,159.58916464471406,117.0,126.5157999937187,0.6012268409408945
-21.14,19.82,20.976,20976.0,21050.760000000002,357.20359445407286,159.80359445407282,119.0,129.49368552215645,0.6082614229381416
-21.16,19.84,21.209,21209.0,21284.18,357.6180242634316,160.01802426343156,121.0,130.77628018507446,0.6112663206937696
-21.18,19.86,21.329,21329.0,21403.34,358.03245407279036,160.23245407279032,123.0,131.34235300650616,0.612587843278721
-21.2,19.88,21.573,21573.0,21645.24,358.4468838821491,160.44688388214905,127.0,132.67190113678595,0.6156805784467554
-21.22,19.9,21.816,21816.0,21889.5,358.8613136915078,160.66131369150781,128.0,134.01258953758045,0.618783575221996
-21.24,19.92,22.086,22086.0,22159.92,359.27574350086655,160.87574350086655,128.0,135.51231392681458,0.6222363214976274
-21.26,19.94,22.304,22304.0,22378.76,359.6901733102254,161.09017331022534,134.0,136.687852363817,0.6249293728410252
-21.28,19.96,22.586,22586.0,22661.18,360.1046031195841,161.30460311958407,142.0,138.2544265047873,0.6285003159557958
-21.3,19.98,22.771,22771.0,22846.18,360.51903292894286,161.51903292894283,145.0,139.21369240096422,0.6306769433393754
-21.32,20.0,22.872,22872.0,22947.600000000002,360.9334627383016,161.73346273830157,144.0,139.65363849167588,0.6316726966479574
-21.34,20.02,22.642,22642.0,22717.600000000002,361.34789254766036,161.94789254766033,142.0,138.04595883131375,0.6280262934243478
-21.36,20.04,21.977,21977.0,22052.600000000002,361.7623223570191,162.16232235701906,141.0,133.76003354150356,0.618200230026078
-21.38,20.06,21.344,21344.0,21419.600000000002,362.17675216637787,162.37675216637783,141.0,129.68250052358067,0.6087047150034024
-21.4,20.08,21.008,21008.0,21083.600000000002,362.5911819757366,162.59118197573656,121.0,127.44238996378327,0.603424489213222
-21.42,20.1,21.242,21242.0,21317.6,363.0056117850954,162.80561178509535,101.0,128.70928807954806,0.6064163776518763
-21.44,20.12,21.849,21849.0,21927.96,363.4200415944542,163.0200415944541,104.0,132.28152653801777,0.6147741200473966
-21.46,20.14,21.822,21822.0,21894.24,363.8344714038129,163.23447140381285,107.0,131.89864459041755,0.6138837595655515
-21.48,20.16,22.454,22454.0,22525.82,364.2489012131716,163.4489012131716,110.0,135.58715252471168,0.6224081171998957
-21.5,20.18,23.12,23120.0,23191.4,364.6633310225304,163.66333102253034,115.0,139.4737387193658,0.6312657097776222
-21.52,20.2,24.256,24256.0,24330.34,365.0777608318891,163.87776083188908,104.0,146.23864835297832,0.6463936181460473
-21.54,20.22,25.343,25343.0,25418.600000000002,365.4921906412479,164.09219064124784,106.0,152.67702692891683,0.6604695882020325
-21.56,20.24,26.086,26086.0,26162.44,365.9066204506066,164.3066204506066,113.0,157.00239776585434,0.669759866915757
-21.58,20.26,26.703,26703.0,26780.280000000002,366.3210502599654,164.52105025996534,117.0,160.55063414683067,0.6772858315086573
-21.6,20.28,27.381,27381.0,27457.86,366.7354800693242,164.73548006932413,123.0,164.45227529934758,0.6854660047824557
-21.62,20.3,28.339,28339.0,28415.859999999997,367.14990987868293,164.94990987868286,126.0,170.04380366591616,0.6970218354151286
-21.64,20.32,29.502,29502.0,29580.120000000003,367.5643396880417,165.16433968804162,131.0,176.86963006353506,0.7108739692670767
-21.66,20.34,30.586,30586.0,30662.859999999997,367.97876949740044,165.37876949740036,135.0,183.18482670158465,0.7234536744998844
-21.68,20.36,31.67,31670.0,31746.440000000002,368.39319930675913,165.59319930675912,143.0,189.48874067325582,0.7357964405483273
-21.7,20.38,32.862,32862.0,32938.86000000001,368.8076291161179,165.80762911611785,155.0,196.43277299426637,0.749157189292963
-21.72,20.4,33.997,33997.0,34073.86,369.22205892547663,166.0220589254766,163.0,203.01301019404738,0.7616017147978282
-21.74,20.42,34.824,34824.0,34900.02,369.6364887348354,166.23648873483535,171.0,207.7184363918126,0.7703773405505578
-21.76,20.44,35.44,35440.0,35516.44,370.0509185441942,166.45091854419414,180.0,211.15166794423033,0.7767177607346558
-21.78,20.46,35.76,35760.0,35836.02,370.46534835355294,166.66534835355287,188.0,212.7950110926007,0.7797344073329451
-21.8,20.48,35.707,35707.0,35781.34,370.8797781629117,166.87977816291163,199.0,212.19143872104522,0.7786278016412596
-21.82,20.5,35.315,35315.0,35390.18,371.29420797227044,167.0942079722704,209.0,209.5757011388401,0.7738137486110873
-21.84,20.52,34.955,34955.0,35029.34,371.7086377816292,167.30863778162913,211.0,207.14789040033565,0.7693186046297921
-21.86,20.54,34.474,34474.0,34547.5,372.12306759098794,167.52306759098786,213.0,204.00400627720788,0.7634583088574327
-21.88,20.56,34.166,34166.0,34240.340000000004,372.53749740034664,167.73749740034663,214.0,201.90954931064607,0.7595290821303987
-21.9,20.58,34.211,34211.0,34286.18,372.9519272097054,167.9519272097054,216.0,201.92223236858794,0.7595529368715858
-21.92,20.6,34.63,34630.0,34705.18000000001,373.36635701906425,168.16635701906415,216.0,204.1538762660413,0.7637386917863639
-21.94,20.62,35.174,35174.0,35249.18,373.78078682842295,168.3807868284229,218.0,207.1222012325492,0.7692709001433002
-21.96,20.64,35.313,35313.0,35389.020000000004,374.1952166377817,168.59521663778165,218.0,207.6857545643766,0.7703167336777341
-21.98,20.66,35.098,35098.0,35174.439999999995,374.60964644714045,168.8096464471404,217.0,206.14835162544915,0.7674602858509527
-22.0,20.68,34.712,34712.0,34788.86000000001,375.0240762564992,169.02407625649914,217.0,203.60315930092392,0.7627078813597995
-22.02,20.7,34.45,34450.0,34526.86000000001,375.43850606585795,169.2385060658579,217.0,201.79462870373231,0.7593129012539321
-22.04,20.72,34.329,34329.0,34405.86,375.8529358752167,169.45293587521664,214.0,200.82276467127204,0.7574822292517533
-22.06,20.74,34.316,34316.0,34393.280000000006,376.26736568457545,169.6673656845754,210.0,200.4923722193911,0.7568588700664479
-22.08,20.76,34.43,34430.0,34507.28,376.68179549393415,169.88179549393413,208.0,200.9079201527791,0.7576428109656557
-22.1,20.78,34.588,34588.0,34665.700000000004,377.09622530329295,170.09622530329293,207.0,201.5835666756146,0.758915705229911
-22.12,20.8,34.806,34806.0,34884.12,377.51065511265176,170.31065511265166,209.0,202.60980924571643,0.7608450363073124
-22.14,20.82,35.198,35198.0,35275.7,377.92508492201046,170.52508492201042,213.0,204.64892265579851,0.7646641142279372
-22.16,20.84,35.654,35654.0,35732.12,378.3395147313692,170.73951473136918,216.0,207.06267404409604,0.7691603474737817
-22.18,20.86,35.88,35880.0,35958.54,378.75394454072796,170.95394454072792,218.0,208.1249786370549,0.7711308553714286
-22.2,20.88,35.444,35444.0,35522.54,379.1683743500867,171.16837435008665,222.0,205.31463104143296,0.7659068034343025
-22.22,20.9,34.374,34374.0,34452.96000000001,379.58280415944546,171.3828041594454,227.0,198.81444560879348,0.753685128663145
-22.24,20.92,32.878,32878.0,32956.96,379.99723396880415,171.59723396880418,228.0,189.8455004930533,0.7364887749955447
-22.26,20.94,31.098,31098.0,31176.54,380.411663778163,171.81166377816294,225.0,179.24352549187054,0.7156286457012475
-22.28,20.96,29.389,29389.0,29468.38,380.82609358752177,172.0260935875217,216.0,169.08803368027193,0.6950601899533017
-22.3,20.98,28.226,28226.0,28304.960000000003,381.24052339688046,172.24052339688043,205.0,162.12049827705567,0.6805890269823123
-22.32,21.0,27.86,27860.0,27938.960000000003,381.65495320623927,172.4549532062392,193.0,159.79422182114962,0.6756884781384087
-22.34,21.02,28.428,28428.0,28507.38,382.06938301559796,172.66938301559793,184.0,162.88533685467405,0.6821925510643165
-22.36,21.04,29.987,29987.0,30066.379999999997,382.4838128249567,172.8838128249567,178.0,171.69852805843493,0.7004050421178447
-22.38,21.06,31.724,31724.0,31803.8,382.89824263431547,173.09824263431543,171.0,181.52062828127595,0.7201599589799
-22.4,21.08,32.953,32953.0,33033.22,383.3126724436742,173.3126724436742,156.0,188.38730525124984,0.7336548531666642
-22.42,21.1,33.896,33896.0,33975.380000000005,383.727102253033,173.52710225303298,140.0,193.58159308604397,0.7437003872260157
-22.44,21.12,34.273,34273.0,34354.48,384.1415320623918,173.7415320623917,149.0,195.52226842191448,0.7474189271312583
-22.46,21.14,34.524,34524.0,34602.96000000001,384.5559618717505,173.95596187175045,160.0,196.70727964676414,0.7496804645919184
-22.48,21.16,34.225,34225.0,34302.700000000004,384.9703916811093,174.1703916811092,170.0,194.73878011607906,0.7459199116643614
-22.5,21.18,33.927,33927.0,34003.439999999995,385.38482149046797,174.38482149046797,179.0,192.78085610419438,0.7421606605122532
-22.52,21.2,33.87,33870.0,33947.28,385.7992512998267,174.5992512998267,187.0,192.22007253093807,0.7410804323629464
-22.54,21.22,34.117,34117.0,34195.12,386.2136811091855,174.81368110918544,193.0,193.39965902196403,0.7433508285785848
-22.56,21.24,34.118,34118.0,34196.96000000001,386.6281109185442,175.0281109185442,210.0,193.17086673475183,0.7429110055042198
-22.58,21.26,33.858,33858.0,33936.96,387.042540727903,175.24254072790296,218.0,191.44847660799817,0.7395915409544808
-22.6,21.28,33.489,33489.0,33567.96,387.4569705372618,175.45697053726172,221.0,189.10906148591118,0.7350589120917184
-22.62,21.3,33.149,33149.0,33228.8,387.87140034662053,175.6714003466205,218.0,186.94522008052726,0.7308414330277656
-22.64,21.32,33.012,33012.0,33091.799999999996,388.2858301559793,175.88583015597922,214.0,185.936036694041,0.7288661187940014
-22.66,21.34,32.939,32939.0,33019.219999999994,388.70025996533803,176.10025996533798,213.0,185.29512532495613,0.7276088535645983
-22.68,21.36,32.972,32972.0,33052.22,389.1146897746968,176.31468977469672,213.0,185.2545885539303,0.7275292601949428
-22.7,21.38,33.023,33023.0,33103.64000000001,389.5291195840555,176.52911958405548,211.0,185.31849565385113,0.7276547369143284
-22.72,21.4,33.212,33212.0,33293.060000000005,389.94354939341423,176.7435493934142,208.0,186.16303997249372,0.7293109075842831
-22.74,21.42,33.276,33276.0,33356.64000000001,390.357979202773,176.95797920277298,206.0,186.29440825056983,0.7295681858872212
-22.76,21.44,33.288,33288.0,33369.06,390.7724090121318,177.17240901213177,208.0,186.13670026200128,0.7292593116345638
-22.78,21.46,33.292,33292.0,33373.48,391.18683882149054,177.3868388214905,208.0,185.93427438193171,0.7288626646689871
-22.8,21.48,33.515,33515.0,33596.060000000005,391.6012686308493,177.60126863084923,209.0,186.96070691018457,0.730871704415223
-22.82,21.5,33.76,33760.0,33841.479999999996,392.01569844020804,177.815698440208,211.0,188.11311146865611,0.7331207491045311
-22.84,21.52,33.887,33887.0,33968.479999999996,392.4301282495668,178.03012824956676,214.0,188.59757166878376,0.7340641693802754
-22.86,21.54,33.833,33833.0,33914.479999999996,392.84455805892554,178.2445580589255,216.0,188.06540747717654,0.7330277864099531
-22.88,21.56,33.395,33395.0,33476.48,393.2589878682843,178.45898786828423,218.0,185.38276725266172,0.7277809074806231
-22.9,21.58,32.632,32631.999999999996,32713.479999999996,393.673417677643,178.673417677643,219.0,180.88760489617286,0.7189031424849801
-22.92,21.6,31.814,31814.0,31895.9,394.0878474870018,178.88784748700178,219.0,176.09811172221725,0.7093218325016353
-22.94,21.62,30.954,30954.0,31035.9,394.5022772963606,179.1022772963605,215.0,171.0832390589949,0.6991489501202667
-22.96,21.64,30.145,30145.0,30226.9,394.9167071057193,179.31670710571927,210.0,166.36477311233648,0.689440297036737
-22.98,21.66,29.391,29391.0,29472.899999999998,395.33113691507805,179.531136915078,204.0,161.9639320662199,0.680260311658538
