z_m_nap,depth_m,qc_mpa,qc_kPa,qt_kPa,sigma_v0_kPa,sigma_v0_eff_kPa,fs_kPa,Qt,Dr
-23.34,21.86,24.113,24113.0,24175.58,390.1009732620321,172.30097326203207,133.0,138.04610952815375,0.6280266362143607
-23.36,21.88,24.831,24831.0,24894.420000000002,390.51068805704097,172.51068805704097,123.0,142.0428472457353,0.6370531425370937
-23.38,21.9,26.096,26096.0,26161.100000000002,390.9204028520499,172.72040285204986,121.0,149.20171080901406,0.6529093369767879
-23.4,21.92,27.351,27351.0,27417.78,391.3301176470588,172.93011764705878,133.0,156.28538423545453,0.6682287551760668
-23.42,21.94,28.096,28096.0,28164.46,391.7398324420678,173.13983244206773,144.0,160.40630151845983,0.6769813281207768
-23.44,21.96,28.639,28639.0,28709.56,392.14954723707666,173.34954723707665,155.0,163.35439523263025,0.6831740945921476
-23.46,21.98,29.191,29191.0,29262.82,392.5592620320856,173.55926203208554,164.0,166.34238011815657,0.6893938955305109
-23.48,22.0,30.227,30227.0,30299.24,392.9689768270945,173.76897682709443,170.0,172.1036261434087,0.7012308080254496
-23.5,22.02,30.971,30971.0,31042.4,393.37869162210336,173.97869162210336,176.0,176.16537417668482,0.7094572858916974
-23.52,22.04,31.601,31601.0,31671.98,393.7884064171123,174.18840641711228,185.0,179.56528931485832,0.7162706777166982
-23.54,22.06,31.887,31887.0,31957.98,394.1981212121212,174.39812121212117,188.0,180.98693758516308,0.7191005047680114
-23.56,22.08,31.966,31966.0,32036.140000000003,394.6078360071301,174.6078360071301,189.0,181.21484629533347,0.7195531277820649
-23.58,22.1,31.901,31901.0,31969.460000000003,395.017550802139,174.81755080213898,191.0,180.61368726607017,0.7183586196841284
-23.6,22.12,31.589,31589.0,31655.78,395.427265597148,175.02726559714793,188.0,178.60276013426014,0.7143483746629514
-23.62,22.14,31.105,31105.0,31171.36,395.8369803921569,175.23698039215685,184.0,175.62230843476277,0.7083629183542305
-23.64,22.16,30.655,30655.0,30720.52,396.2466951871658,175.44669518716574,180.0,172.84037908188031,0.702730143454554
-23.66,22.18,30.069,30069.0,30133.26,396.6564099821747,175.65640998217467,178.0,169.28846259032306,0.6954720135897902
-23.68,22.2,29.312,29312.0,29375.0,397.06612477718363,175.8661247771836,174.0,164.77268667821548,0.6861334453259813
-23.7,22.22,28.349,28349.0,28412.0,397.4758395721925,176.07583957219248,170.0,159.10487338009617,0.6742294509397824
-23.72,22.24,27.307,27307.0,27370.0,397.8855543672014,176.28555436720137,167.0,153.00240874785524,0.6611730025338197
-23.74,22.26,26.156,26156.0,26219.42,398.29526916221033,176.4952691622103,164.0,146.29924560247872,0.6465275280902667
-23.76,22.28,25.017,25017.0,25081.260000000002,398.70498395721927,176.70498395721924,162.0,139.68227982759385,0.6317374676864113
-23.78,22.3,23.884,23884.0,23949.100000000002,399.1146987522282,176.91469875222816,160.0,133.11491621298183,0.6167076552444366
-23.8,22.32,22.703,22703.0,22769.36,399.5244135472371,177.12441354723705,156.0,126.29447933492794,0.6007007320857579
-23.82,22.34,21.269,21269.0,21336.62,399.934128342246,177.33412834224595,152.0,118.06348877893939,0.5807962238635102
-23.84,22.36,19.758,19758.0,19826.46,400.3438431372549,177.54384313725487,144.0,109.4158818103587,0.5591214583366063
-23.86,22.38,18.25,18250.0,18319.3,400.7535579322638,177.7535579322638,136.0,100.8055571461243,0.5366711074395147
-23.88,22.4,16.738,16738.0,16808.14,401.1632727272727,177.96327272727268,127.0,92.19304902543733,0.513233583762062
-23.9,22.42,15.269,15269.0,15339.560000000001,401.5729875222816,178.1729875222816,119.0,83.83979648211059,0.4894305626574347
-23.92,22.44,13.936,13936.0,14007.4,401.9827023172906,178.38270231729055,110.0,76.27094511374011,0.46681579454776106
-23.94,22.46,12.888,12888.0,12959.82,402.3924171122995,178.59241711229944,103.0,70.31333012863335,0.4482133743419003
-23.96,22.48,12.133,12133.0,12205.24,402.8021319073084,178.80213190730836,98.0,66.00837329059989,0.4342756639035359
-23.98,22.5,11.649,11649.0,11721.66,403.2118467023173,179.01184670231726,94.0,63.22736937136557,0.42502897168937814
-24.0,22.52,11.405,11405.0,11478.5,403.6215614973262,179.22156149732618,90.0,61.79434185248911,0.4201847955789014
-24.02,22.54,11.334,11334.0,11407.92,404.0312762923351,179.4312762923351,87.0,61.32648081809206,0.41859110910663183
-24.04,22.56,11.409,11409.0,11483.76,404.440991087344,179.640991087344,83.0,61.67478225237432,0.41977811231436585
-24.06,22.58,11.513,11513.0,11588.6,404.85070588235294,179.85070588235288,81.0,62.18351626283501,0.42150585917918837
-24.08,22.6,11.492,11492.0,11568.44,405.2604206773618,180.0604206773618,78.0,61.9968538190033,0.42087274567771094
-24.1,22.62,11.44,11440.0,11518.119999999999,405.6701354723708,180.27013547237075,78.0,61.64332120464173,0.4196710317265238
-24.12,22.64,11.488,11488.0,11566.96,406.0798502673797,180.47985026737967,79.0,61.840034403828746,0.42034011536179583
-24.14,22.66,11.515,11515.0,11594.8,406.4895650623886,180.68956506238857,78.0,61.92006954621041,0.4206120355122331
-24.16,22.68,11.387,11387.0,11467.64,406.8992798573975,180.89927985739746,78.0,61.14308873347512,0.4179647583690524
-24.18,22.7,11.219,11219.0,11299.64,407.3089946524064,181.10899465240638,78.0,60.142407759773114,0.41453039785063883
-24.2,22.72,11.186,11186.0,11267.480000000001,407.71870944741534,181.3187094474153,77.0,59.89321964428636,0.41367074430996575
-24.22,22.74,11.35,11350.0,11431.900000000001,408.1284242424242,181.5284242424242,73.0,60.72752309597397,0.4165419652875805
-24.24,22.76,11.683,11683.0,11766.16,408.5381390374331,181.73813903743311,69.0,62.494432490162154,0.4225583053265706
-24.26,22.78,12.129,12129.0,12212.580000000002,408.9478538324421,181.94785383244206,71.0,64.8737091289775,0.43052694997435575
-24.28,22.8,12.657,12657.0,12741.42,409.357568627451,182.15756862745096,73.0,67.6999727449926,0.4398050631326585
-24.3,22.82,13.139,13139.0,13223.42,409.7672834224599,182.36728342245988,72.0,70.2628918746039,0.4480525857996195
-24.32,22.84,13.246,13246.0,13331.26,410.17699821746885,182.57699821746877,72.0,70.77059612072347,0.44966843696446723
-24.34,22.86,12.969,12969.0,13054.68,410.58671301247773,182.7867130124777,71.0,69.17402845426949,0.444567296703112
-24.36,22.88,12.679,12679.0,12765.1,410.9964278074866,182.9964278074866,69.0,67.51008049834235,0.4391878234662001
-24.38,22.9,12.493,12493.0,12579.52,411.40614260249555,183.2061426024955,73.0,66.41760851762925,0.4356197834863047
-24.4,22.92,12.282,12282.0,12368.52,411.81585739750443,183.4158573975044,77.0,65.18904260654827,0.43157201884190866
-24.42,22.94,11.956,11956.0,12042.52,412.2255721925134,183.62557219251335,79.0,63.337008505625064,0.4253973218588042
-24.44,22.96,11.629,11629.0,11715.1,412.6352869875223,183.83528698752227,80.0,61.481475609084924,0.4191197428934836
-24.46,22.98,11.511,11511.0,11597.519999999999,413.04500178253124,184.0450017825312,79.0,60.77032731067111,0.41668874067092027
-24.48,23.0,11.371,11371.0,11457.94,413.4547165775401,184.25471657754008,79.0,59.94139791137775,0.41383708979458417
-24.5,23.02,11.212,11212.0,11298.52,413.864431372549,184.464431372549,82.0,59.00679869630003,0.4105981653855751
-24.52,23.04,11.103,11103.0,11189.94,414.27414616755794,184.6741461675579,82.0,58.349617840146955,0.4083052703909065
-24.54,23.06,11.006,11006.0,11093.36,414.6838609625668,184.8838609625668,82.0,57.758833483034685,0.4062329855181091
-24.56,23.08,10.857,10857.0,10944.359999999999,415.09357575757576,185.0935757575757,82.0,56.886179766892695,0.40315250488012844
-24.58,23.1,10.66,10660.0,10747.36,415.50329055258464,185.30329055258463,81.0,55.75646648603622,0.39912928977976986
-24.6,23.12,10.43,10430.0,10517.36,415.91300534759364,185.51300534759358,80.0,54.451422290989484,0.39443059244938133
-24.62,23.14,10.251,10251.0,10338.36,416.3227201426025,185.72272014260247,79.0,53.42392827457521,0.39069143204095846
-24.64,23.16,10.089,10089.0,10176.36,416.7324349376114,185.9324349376114,77.0,52.49018315893716,0.3872621229641205
-24.66,23.18,9.959,9959.0,10046.36,417.14214973262034,186.14214973262028,76.0,51.730453656514946,0.38444934147618365
-24.68,23.2,9.881,9881.0,9968.78,417.5518645276292,186.3518645276292,75.0,51.2537299247482,0.3826737884366049
-24.7,23.22,9.792,9792.0,9879.78,417.96157932263816,186.56157932263812,75.0,50.716864935594096,0.3806643250784235
-24.72,23.24,9.679,9679.0,9766.78,418.37129411764704,186.77129411764702,74.0,50.05270617225472,0.37816363114494206
-24.74,23.26,9.621,9621.0,9708.78,418.7810089126559,186.9810089126559,73.0,49.684184747483975,0.3767689126828804
-24.76,23.28,9.612,9612.0,9699.78,419.1907237076649,187.19072370766486,73.0,49.57825415956937,0.37636704789557063
-24.78,23.3,9.614,9614.0,9702.199999999999,419.6004385026738,187.40043850267378,74.0,49.53349968476666,0.37619713557338397
-24.8,23.32,9.531,9531.0,9619.199999999999,420.01015329768273,187.6101532976827,73.0,49.03353941673871,0.3742937708604937
-24.82,23.34,9.423,9423.0,9510.78,420.4198680926916,187.8198680926916,72.0,48.39935318994632,0.3718653872801144
-24.84,23.36,9.412,9412.0,9500.619999999999,420.82958288770055,188.0295828877005,71.0,48.289158959285395,0.37144181993679476
-24.86,23.38,9.485,9485.0,9572.78,421.23929768270943,188.2392976827094,69.0,48.61652595911646,0.37269875218893594
-24.88,23.4,9.445,9445.0,9533.62,421.6490124777183,188.44901247771833,69.0,48.352447527946886,0.371685149124697
-24.9,23.42,9.409,9409.0,9497.199999999999,422.05872727272725,188.65872727272722,70.0,48.10347978022847,0.37072700691721344
-24.92,23.44,9.339,9339.0,9427.619999999999,422.4684420677362,188.86844206773617,70.0,47.67949298116535,0.3690895864195163
-24.94,23.46,9.31,9310.0,9398.619999999999,422.87815686274513,189.07815686274506,70.0,47.471066949594245,0.3682819841588556
-24.96,23.48,9.32,9320.0,9409.46,423.28787165775407,189.287871657754,67.0,47.47357582735087,0.3682917160053228
-24.98,23.5,9.366,9366.0,9455.880000000001,423.69758645276295,189.4975864527629,69.0,47.66383879933341,0.3690289915027328
-25.0,23.52,9.424,9424.0,9513.04,424.10730124777183,189.7073012477718,69.0,47.9102946432273,0.3699818321532918
-25.02,23.54,9.529,9529.0,9618.04,424.5170160427807,189.91701604278072,68.0,48.408105684886536,0.3718990096590607
-25.04,23.56,9.537,9537.0,9626.039999999999,424.92673083778965,190.12673083778964,66.0,48.39463250968282,0.3718472517030263
-25.06,23.58,9.575,9575.0,9664.04,425.3364456327986,190.33644563279853,66.0,48.5388046606204,0.37240072372424843
-25.08,23.6,9.591,9591.0,9680.04,425.74616042780747,190.54616042780742,65.0,48.56720187273669,0.37250964272365467
-25.1,23.62,9.507,9507.0,9596.880000000001,426.15587522281646,190.75587522281637,64.0,48.07570993063847,0.3706199822330086
-25.12,23.64,9.386,9386.0,9475.88,426.56559001782534,190.9655900178253,63.0,47.38714660131955,0.36795631185283606
-25.14,23.66,9.138,9138.0,9227.04,426.9753048128342,191.1753048128342,63.0,46.031388331263116,0.362654453130025
-25.16,23.68,8.742,8742.0,8831.880000000001,427.3850196078431,191.3850196078431,63.0,43.91406912418413,0.3542157095983186
-25.18,23.7,8.266,8266.0,8355.880000000001,427.79473440285204,191.594734402852,60.0,41.37945278249325,0.3438415448284002
-25.2,23.72,7.82,7820.0,7910.3,428.204449197861,191.80444919786092,59.0,39.008978061211636,0.3338476045024634
-25.22,23.74,7.489,7489.0,7578.46,428.61416399286986,192.01416399286984,59.0,37.236033464034605,0.3261727564345295
-25.24,23.76,7.16,7160.0,7249.46,429.02387878787874,192.22387878787873,59.0,35.481731844244756,0.31839657142915684
-25.26,23.78,6.803,6803.0,6892.88,429.43359358288774,192.43359358288768,56.0,33.587931743493044,0.30978301965589233
-25.28,23.8,6.559,6559.0,6649.3,429.8433083778966,192.6433083778966,57.0,32.28483119393784,0.3037142980497007
-25.3,23.82,6.457,6457.0,6547.72,430.25302317290556,192.85302317290552,58.0,31.72087673908218,0.3010499566473605
-25.32,23.84,6.575,6575.0,6666.14,430.66273796791444,193.06273796791442,57.0,32.29767342814943,0.3037746976585934
-25.34,23.86,6.684,6684.0,6775.9800000000005,431.0724527629234,193.2724527629233,55.0,32.828825093972526,0.306262376281573
-25.36,23.88,6.645,6645.0,6736.139999999999,431.48216755793226,193.48216755793223,55.0,32.585213986474145,0.3051239279209779
-25.38,23.9,6.553,6553.0,6644.14,431.89188235294114,193.69188235294115,58.0,32.07283672491362,0.3027155039916127
-25.4,23.92,6.395,6395.0,6486.139999999999,432.3015971479501,193.90159714795004,60.0,31.221188953038244,0.2986693774203855
-25.42,23.94,6.2,6200.0,6291.14,432.711311942959,194.111311942959,60.0,30.180769113438288,0.29365076007995955
-25.44,23.96,6.005,6005.0,6095.72,433.12102673796795,194.32102673796788,60.0,29.140433582093827,0.28854528529006535
-25.46,23.98,5.841,5841.0,5932.14,433.5307415329769,194.5307415329768,61.0,28.266017057951224,0.2841831253558232
-25.48,24.0,5.693,5693.0,5784.5599999999995,433.94045632798577,194.74045632798573,65.0,27.475644478620275,0.2801818005643595
-25.5,24.02,5.613,5613.0,5704.56,434.35017112299465,194.95017112299462,69.0,27.033625046433098,0.27791892469584467
-25.52,24.04,5.608,5608.0,5699.9800000000005,434.75988591800353,195.1598859180035,72.0,26.979007951942446,0.2776380374925106
-25.54,24.06,5.575,5575.0,5666.9800000000005,435.16960071301247,195.36960071301243,73.0,26.77904024061676,0.2766072008184518
-25.56,24.08,5.509,5509.0,5600.9800000000005,435.5793155080214,195.57931550802135,72.0,26.410771870607803,0.2746986497996242
-25.58,24.1,5.582,5582.0,5674.820000000001,435.9890303030303,195.78903030303024,70.0,26.757530601120138,0.276496089360721
-25.6,24.12,5.933,5933.0,6025.820000000001,436.3987450980393,195.9987450980392,69.0,28.51763796807023,0.2854452059906731
-25.62,24.14,6.36,6360.0,6450.72,436.80845989304817,196.20845989304811,69.0,30.650623033202002,0.2959277085139062
-25.64,24.16,6.791,6791.0,6882.14,437.21817468805705,196.41817468805704,69.0,32.8122478255767,0.3061850412767543
-25.66,24.18,7.328,7328.0,7418.3,437.6278894830659,196.62788948306593,71.0,35.501942928183276,0.3184872409562936
-25.68,24.2,7.868,7868.0,7958.719999999999,438.03760427807487,196.83760427807482,72.0,38.207548924936965,0.3304004017851975
-25.7,24.22,8.532,8532.0,8624.82,438.4473190730838,197.04731907308374,71.0,41.54521218271757,0.34452954334328995
-25.72,24.24,9.456,9456.0,9550.08,438.8570338680927,197.25703386809266,72.0,46.189597336359896,0.36327713677561024
-25.74,24.26,10.545,10545.0,10639.5,439.26674866310157,197.46674866310155,75.0,51.65544741276689,0.38417052542836416
-25.76,24.28,11.658,11658.0,11751.24,439.67646345811056,197.6764634581105,77.0,57.22261183076515,0.4043428949039775
-25.78,24.3,12.258,12258.0,12350.82,440.08617825311944,197.8861782531194,81.0,60.189821880897966,0.4146937661211083
-25.8,24.32,12.344,12344.0,12438.08,440.4958930481283,198.09589304812832,84.0,60.564527221354375,0.41598257937890476
-25.82,24.34,12.263,12263.0,12356.66,440.90560784313726,198.30560784313724,86.0,60.087833731774275,0.4143422799424728
-25.84,24.36,12.094,12094.0,12187.24,441.3153226381462,198.51532263814613,91.0,59.16885669713432,0.4111616181959676
-25.86,24.38,11.821,11821.0,11913.82,441.7250374331551,198.72503743315502,95.0,57.728483087722175,0.40612624035855854
-25.88,24.4,11.583,11583.0,11676.24,442.13475222816396,198.93475222816397,97.0,56.47130590278726,0.40167970859090935
-25.9,24.42,11.524,11524.0,11617.24,442.54446702317284,199.14446702317287,99.0,56.11351246668839,0.40040519643655403
-25.92,24.44,11.716,11716.0,11809.240000000002,442.95418181818184,199.35418181818181,102.0,57.01553744454822,0.4036106236905219
-25.94,24.46,12.194,12194.0,12287.66,443.3638966131907,199.5638966131907,106.0,59.35089615104222,0.4117936242864595
-25.96,24.48,12.777,12777.0,12871.08,443.77361140819966,199.77361140819963,109.0,62.20694665822979,0.42158526220591247
-25.98,24.5,13.313,13313.0,13407.5,444.1833262032086,199.98332620320855,112.0,64.82198751222094,0.43035529345686635
-26.0,24.52,13.554,13554.0,13648.5,444.5930409982175,200.19304099821744,115.0,65.95587385637123,0.43410293004694905
-26.02,24.54,13.823,13823.0,13917.5,445.00275579322636,200.40275579322633,119.0,67.22710568964216,0.43826640850919546
-26.04,24.56,14.113,14113.0,14207.08,445.41247058823524,200.61247058823525,122.0,68.59826554680198,0.44271327563044033
-26.06,24.58,14.147,14147.0,14241.08,445.8221853832442,200.82218538324418,123.0,68.69389349732562,0.4430217456685575
-26.08,24.6,13.963,13963.0,14057.08,446.2319001782531,201.03190017825307,124.0,67.70491691991738,0.4398211224704795
-26.1,24.62,13.791,13791.0,13885.08,446.64161497326205,201.24161497326202,123.0,66.77763139006929,0.4367988467739528
-26.12,24.64,13.806,13806.0,13900.080000000002,447.051329768271,201.4513297682709,122.0,66.78054041989559,0.4368083607909131
-26.14,24.66,14.112,14112.0,14206.92,447.46104456327987,201.66104456327983,121.0,68.23062423996865,0.44152535678670224
-26.16,24.68,14.866,14866.0,14961.34,447.87075935828875,201.87075935828875,122.0,71.89485632677783,0.4532260751759162
-26.18,24.7,15.964,15964.0,16059.76,448.2804741532977,202.08047415329764,125.0,77.25377521632238,0.46981386957670307
-26.2,24.72,16.856,16856.0,16951.34,448.69018894830657,202.29018894830654,127.0,81.57909138771332,0.4827868248519314
-26.22,24.74,17.053,17053.0,17148.76,449.0999037433155,202.49990374331549,131.0,82.4674964657011,0.48540850679961484
-26.24,24.76,16.911,16911.0,17006.34,449.5096185383244,202.70961853832438,133.0,81.67757652965754,0.48307815555089023
-26.26,24.78,16.78,16780.0,16875.34,449.9193333333334,202.91933333333333,135.0,80.94556786112051,0.4809085682661236
-26.28,24.8,16.775,16775.0,16870.34,450.32904812834227,203.12904812834222,136.0,80.83536600583618,0.4805810947052572
-26.3,24.82,16.778,16778.0,16873.76,450.73876292335115,203.33876292335114,137.0,80.76680019572721,0.48037723330056586
-26.32,24.84,16.692,16692.0,16787.76,451.1484777183601,203.54847771836006,124.0,80.25907000339151,0.4788649377236953
-26.34,24.86,16.557,16557.0,16652.34,451.558192513369,203.75819251336895,111.0,79.50984256215204,0.4766245679242792
-26.36,24.88,16.316,16315.999999999998,16411.34,451.9679073083779,203.96790730837785,103.0,78.24452534369902,0.47281686380276555
-26.38,24.9,15.831,15831.0,15926.34,452.3776221033868,204.17762210338677,108.0,75.78676947300946,0.46533173872597744
-26.4,24.92,15.288,15288.0,15383.34,452.78733689839567,204.3873368983957,111.0,73.05028232019984,0.45685346922555825
-26.42,24.94,14.632,14632.0,14727.76,453.19705169340466,204.59705169340464,112.0,69.76915273294111,0.4464755719855586
-26.44,24.96,13.977,13977.0,14073.18,453.60676648841354,204.80676648841353,113.0,66.49962531527044,0.4358886663727347
-26.46,24.98,13.9,13900.0,13996.18,454.0164812834225,205.01648128342242,110.0,66.05402372502621,0.4344258073267557
-26.48,25.0,13.918,13918.0,14013.76,454.4261960784314,205.22619607843134,109.0,66.07019017562259,0.4344789660390365
-26.5,25.02,13.968,13968.0,14063.76,454.8359108734403,205.43591087344026,109.0,66.24413439337974,0.43505052052567
-26.52,25.04,14.057,14057.0,14153.18,455.2456256684492,205.64562566844916,108.0,66.6094128178343,0.43624833300650573
-26.54,25.06,14.219,14219.0,14314.34,455.65534046345806,205.85534046345805,103.0,67.32244414128589,0.4385770632439343
-26.56,25.08,14.225,14225.0,14320.34,456.065055258467,206.065055258467,99.0,67.28105804912725,0.438442236133881
-26.58,25.1,14.21,14210.0,14305.76,456.47477005347594,206.2747700534759,97.0,67.13998627343594,0.43798234234934286
-26.6,25.12,14.378,14378.0,14474.6,456.8844848484849,206.48448484848484,98.0,67.88750024214895,0.4404137672758878
-26.62,25.14,14.653,14653.0,14749.599999999999,457.2941996434938,206.69419964349373,99.0,69.14710632909816,0.4444807767949931
-26.64,25.16,14.864,14864.0,14961.02,457.7039144385027,206.90391443850265,103.0,70.09686658138249,0.44752291747025963
-26.66,25.18,15.053,15053.0,15150.02,458.1136292335116,207.11362923351157,107.0,70.93645370002186,0.4501950488400138
-26.68,25.2,15.253,15253.0,15349.6,458.52334402852046,207.32334402852047,109.0,71.8253736729376,0.453007012474697
-26.7,25.22,15.344,15344.0,15440.18,458.9330588235294,207.53305882352936,107.0,72.18727958862402,0.4541468597856992
-26.72,25.24,15.349,15349.0,15446.44,459.34277361853833,207.74277361853828,105.0,72.14256826040597,0.45400619335110387
-26.74,25.26,15.512,15512.0,15609.019999999999,459.7524884135472,207.9524884135472,103.0,72.84965728065576,0.45622568751083137
-26.76,25.28,16.007,16007.000000000002,16104.020000000002,460.1622032085562,208.16220320855615,103.0,75.15224933086427,0.46337966331497316
-26.78,25.3,16.144,16143.999999999998,16241.019999999999,460.5719180035651,208.37191800356504,102.0,75.73212471810355,0.46516394872623307
-26.8,25.32,15.733,15733.0,15830.019999999999,460.98163279857397,208.58163279857393,104.0,73.6835653311968,0.45882945892221
-26.82,25.34,15.24,15240.0,15337.44,461.3913475935829,208.79134759358286,106.0,71.24839618049205,0.45118382753593606
-26.84,25.36,15.072,15072.0,15168.6,461.8010623885918,209.00106238859178,107.0,70.3671013416541,0.4483847242894818
-26.86,25.38,14.967,14967.0,15064.439999999999,462.2107771836007,209.21077718360067,107.0,69.796735232247,0.44656381797085365
-26.88,25.4,14.502,14502.0,14599.439999999999,462.6204919786096,209.4204919786096,106.0,67.50447090662615,0.4391695764463594
-26.9,25.42,14.08,14080.0,14177.44,463.0302067736185,209.6302067736185,102.0,65.42191606974224,0.4323421795282801
-26.92,25.44,13.992,13992.0,14089.440000000002,463.4399215686275,209.83992156862743,101.0,64.93521335965157,0.4307309845223303
-26.94,25.46,14.31,14310.0,14407.439999999999,463.84963636363636,210.04963636363635,103.0,66.38235897489164,0.4355041708013882
-26.96,25.48,14.729,14729.0,14826.86,464.2593511586453,210.25935115864525,103.0,68.30897446270754,0.44177878906176415
-26.98,25.5,14.88,14880.0,14977.44,464.66906595365424,210.46906595365417,101.0,68.95441317367796,0.4438610244971407
-27.0,25.52,14.495,14495.0,14592.02,465.0787807486631,210.6787807486631,99.0,67.05440941441837,0.4377031264434128
-27.02,25.54,14.108,14108.0,14206.699999999999,465.488495543672,210.88849554367198,96.0,65.15865869795975,0.43147143159180884
-27.04,25.56,13.623,13623.0,13721.28,465.8982103386809,211.09821033868087,96.0,62.792487763845585,0.4235647623406622
-27.06,25.58,13.432,13432.0,13530.699999999999,466.3079251336898,211.3079251336898,96.0,61.826323203925085,0.42029351377995383
-27.08,25.6,13.45,13450.0,13547.86,466.71763992869876,211.5176399286987,95.0,61.84421481102415,0.4203543226885221
-27.1,25.62,13.418,13418.0,13516.28,467.1273547237077,211.72735472370766,94.0,61.631869260845896,0.4196320471925235
-27.12,25.64,13.213,13213.0,13311.699999999999,467.53706951871663,211.93706951871656,92.0,60.6036639066909,0.4161169612593174
-27.14,25.66,13.071,13071.0,13168.86,467.9467843137255,212.14678431372545,93.0,59.86851630474868,0.4135854249461088
-27.16,25.68,12.946,12946.0,13043.02,468.3564991087344,212.35649910873437,93.0,59.214874767984256,0.41132147583119827
-27.18,25.7,12.875,12875.0,12972.44,468.7662139037433,212.5662139037433,91.0,58.82248903279764,0.40995640546211964
-27.2,25.72,12.958,12958.0,13056.279999999999,469.1759286987522,212.77592869875218,91.0,59.15661676712523,0.4111190886457709
-27.22,25.74,13.258,13258.0,13356.7,469.58564349376115,212.9856434937611,92.0,60.50696255911604,0.41578484325813114
-27.24,25.76,13.584,13584.0,13682.7,469.99535828877003,213.19535828877002,91.0,61.97463560071891,0.4207973234594363
-27.26,25.78,13.811,13811.0,13910.119999999999,470.40507308377903,213.40507308377894,92.0,62.97748564599508,0.42418825216438
-27.28,25.8,14.267,14267.0,14366.12,470.8147878787879,213.61478787878787,94.0,65.04842361384583,0.43110629651711463
-27.3,25.82,15.131,15131.0,15230.539999999999,471.2245026737968,213.82450267379676,97.0,69.02537039846412,0.4440893423576069
-27.32,25.84,16.336,16335.999999999998,16436.38,471.6342174688057,214.03421746880568,97.0,74.58968930917773,0.46164206700237154
-27.34,25.86,17.337,17337.0,17436.96,472.0439322638146,214.2439322638146,97.0,79.18504803602097,0.47565007556882755
-27.36,25.88,17.742,17742.0,17841.12,472.45364705882355,214.4536470588235,99.0,80.99030532307545,0.48104144556539424
-27.38,25.9,17.812,17812.0,17911.12,472.86336185383243,214.66336185383238,105.0,81.23536539980282,0.48176866232605525
-27.4,25.92,17.331,17331.0,17430.54,473.2730766488413,214.8730766488413,108.0,78.91759725237127,0.47484613222862976
-27.42,25.94,16.721,16721.0,16820.96,473.6827914438503,215.08279144385025,110.0,76.0045799053328,0.4659999383977053
-27.44,25.96,16.11,16110.0,16209.96,474.0925062388592,215.29250623885918,112.0,73.09064197665464,0.4569796556167295
-27.46,25.98,15.813,15813.0,15912.539999999999,474.5022210338681,215.50222103386807,111.0,71.63748802635267,0.4524141213734939
-27.48,26.0,15.547,15547.0,15646.539999999999,474.911935828877,215.71193582887696,112.0,70.33281679974671,0.448275479077468
-27.5,26.02,15.083,15083.0,15182.539999999999,475.32165062388594,215.92165062388588,109.0,68.11368061924753,0.44114681916000814
-27.52,26.04,14.317,14317.0,14416.119999999999,475.7313654188948,216.1313654188948,108.0,64.499609335103,0.42928381998427834
-27.54,26.06,13.43,13430.0,13528.28,476.1410802139037,216.3410802139037,105.0,60.33130141941146,0.41518086048444497
-27.56,26.08,12.342,12342.0,12439.859999999999,476.55079500891264,216.55079500891262,98.0,55.2448177551078,0.3972937659253731
-27.58,26.1,11.082,11082.0,11179.86,476.9605098039215,216.76050980392154,93.0,49.37661154182452,0.3756008958677302
-27.6,26.12,9.694,9694.0,9791.860000000002,477.3702245989305,216.97022459893046,91.0,42.929806578846986,0.350223628879145
-27.62,26.14,8.364,8364.0,8461.44,477.77993939393946,217.17993939393938,87.0,36.760577808821566,0.3240836656033728
-27.64,26.16,7.345,7345.0,7442.439999999999,478.18965418894834,217.38965418894827,85.0,32.03579476582608,0.30254064551407717
-27.66,26.18,6.467,6467.0,6564.860000000001,478.5993689839572,217.5993689839572,83.0,27.970028862835356,0.28269129484214683
-27.68,26.2,5.794,5794.0,5892.280000000001,479.0090837789661,217.8090837789661,79.0,24.853283537588602,0.26647585544654406
-27.7,26.22,5.373,5373.0,5471.28,479.41879857397504,218.018798573975,76.0,22.89647146978593,0.25577038513806494
-27.72,26.24,5.011,5011.0,5109.28,479.828513368984,218.2285133689839,78.0,21.213779149031147,0.24619260258720288
-27.74,26.26,4.657,4657.0,4756.12,480.23822816399286,218.43822816399282,74.0,19.57478692157255,0.23649093562558465
-27.76,26.28,4.434,4434.0,4534.8,480.64794295900185,218.64794295900177,69.0,18.54191721255381,0.23016712693515187
-27.78,26.3,4.304,4304.0,4405.22,481.05765775401073,218.8576577540107,68.0,17.930203505406368,0.22633858016827274
-27.8,26.32,4.005,4005.0,4105.8,481.4673725490196,219.06737254901958,69.0,16.544374387107702,0.2174158253348224
-27.82,26.34,3.524,3524.0,3622.2799999999997,481.8770873440285,219.27708734402847,63.0,14.321619056025341,0.20228423465174894
-27.84,26.36,3.223,3223.0,3324.64,482.28680213903743,219.4868021390374,59.0,12.949995945817411,0.19235381050715156
-27.86,26.38,3.045,3045.0,3150.0,482.6965169340464,219.69651693404631,66.0,12.14085466756256,0.18624756694527822
-27.88,26.4,3.088,3088.0,3193.8399999999997,483.10623172905525,219.9062317290552,67.0,12.326771037624885,0.18766818009930555
-27.9,26.42,3.397,3397.0,3499.06,483.51594652406413,220.11594652406413,71.0,13.69979822496078,0.1978440816470007
