elevation_m_nap,depth_m,qc_mpa,fs_mpa,rf_percent,col_5,col_6,col_7,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
-15.159999999999998,17.83,16.486,0.1375,0.83,4.14,-3.45,2.29,17.817,16.486,164.86,1.6932864445456104,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.180000000000001,17.85,16.383,0.1285,0.77,4.14,-3.45,2.29,17.837,16.383,163.83,1.673579869730692,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.200000000000001,17.87,16.349,0.1377,0.83,4.14,-3.45,2.29,17.857,16.349,163.49,1.6959697168620183,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.22,17.89,16.333,0.1493,0.89,4.15,-3.45,2.3,17.877,16.333,163.32999999999998,1.7167865806088913,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.24,17.91,16.708,0.1623,0.96,4.14,-3.45,2.29,17.897,16.708,167.08,1.732239447598579,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.26,17.93,17.222,0.177,1.03,4.15,-3.45,2.3,17.917,17.222,172.22,1.7442583931528641,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.28,17.95,17.735,0.1803,1.03,4.14,-3.45,2.29,17.937,17.735,177.35,1.7352639217933328,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.299999999999999,17.97,18.094,0.1935,1.09,4.08,-3.55,2.0,17.957,18.094,180.94,1.7467666638438761,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.319999999999999,17.99,18.473,0.213,1.19,4.14,-3.45,2.29,17.976,18.473,184.73,1.7682658414391392,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.340000000000002,18.01,18.264,0.2214,1.24,4.14,-3.45,2.29,17.996,18.264,182.64,1.7847456389131475,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.360000000000001,18.03,17.689,0.2191,1.24,4.15,-3.45,2.3,18.016,17.689,176.89,1.7941810917655165,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.38,18.05,17.39,0.2134,1.22,4.14,-3.45,2.29,18.036,17.39,173.9,1.7940844810719645,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.4,18.07,16.924,0.2092,1.21,4.14,-3.45,2.29,18.056,16.924,169.24,1.799601200476021,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.42,18.09,16.745,0.2069,1.21,4.14,-3.45,2.29,18.076,16.745,167.45,1.8027900420808727,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.44,18.11,16.785,0.2044,1.2,4.14,-3.45,2.29,18.096,16.785,167.85,1.7994701347241466,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.459999999999999,18.13,16.874,0.2035,1.18,4.09,-3.44,2.2,18.116,16.874,168.74,1.792614322447429,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.479999999999999,18.15,17.243,0.2087,1.2,4.14,-3.45,2.29,18.136,17.243,172.43,1.7914005207220502,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.500000000000002,18.17,17.619,0.2227,1.26,4.15,-3.45,2.3,18.156,17.619,176.19,1.8004444626669582,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.520000000000001,18.19,18.134,0.237,1.33,4.14,-3.45,2.29,18.176,18.134,181.34,1.8093327395930507,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.540000000000001,18.21,18.383,0.244,1.36,4.23,-3.55,2.29,18.196,18.383,183.83,1.8125946661974577,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.56,18.23,18.33,0.2476,1.37,4.22,-3.54,2.29,18.216,18.33,183.3,1.8158049271111905,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.58,18.25,18.221,0.2497,1.37,4.23,-3.55,2.29,18.236,18.221,182.21,1.8175275186660826,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.6,18.27,17.975,0.2503,1.36,4.27,-3.54,2.39,18.256,17.975,179.75,1.8190924279421374,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.62,18.29,18.127,0.2527,1.35,4.28,-3.55,2.39,18.276,18.127,181.27,1.8142644037570368,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.639999999999999,18.31,18.749,0.2544,1.33,4.22,-3.54,2.29,18.296,18.749,187.49,1.7996662580286218,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.659999999999998,18.33,19.547,0.2537,1.29,4.22,-3.54,2.29,18.316,19.547,195.47,1.7777291911886723,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.680000000000001,18.35,20.374,0.2513,1.24,4.23,-3.55,2.29,18.335,20.374,203.74,1.7529461931402572,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.700000000000001,18.37,21.155,0.247,1.17,4.22,-3.54,2.29,18.355,21.155,211.55,1.7232243461192334,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.72,18.39,21.684,0.2508,1.13,4.27,-3.54,2.39,18.375,21.684,216.84,1.7048074925486258,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.74,18.41,22.648,0.2603,1.13,4.32,-3.66,2.3,18.395,22.648,226.48,1.692302320649994,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.76,18.43,24.31,0.2613,1.09,4.32,-3.66,2.3,18.415,24.31,243.1,1.6603143236127216,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.78,18.45,25.087,0.2663,1.07,4.37,-3.65,2.39,18.435,25.087,250.87,1.6453084349262082,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.799999999999999,18.47,26.39,0.2846,1.11,4.4,-3.75,2.29,18.455,26.39,263.9,1.643326380554892,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.819999999999999,18.49,26.819,0.3001,1.15,4.45,-3.75,2.4,18.475,26.819,268.19,1.650766130274126,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.840000000000002,18.51,26.932,0.3062,1.16,4.45,-3.75,2.39,18.495,26.932,269.32,1.6525355361330187,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.860000000000001,18.53,26.816,0.3071,1.16,4.32,-3.65,2.3,18.515,26.816,268.16,1.6537156320475037,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.88,18.55,26.128,0.3056,1.15,4.4,-3.75,2.29,18.535,26.128,261.28,1.6579422128135586,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.9,18.57,26.119,0.3073,1.14,4.37,-3.65,2.39,18.555,26.119,261.19,1.6551092159319458,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.92,18.59,26.111,0.3122,1.15,4.45,-3.75,2.39,18.575,26.111,261.11,1.6581217350960629,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.94,18.61,27.407,0.32,1.16,4.45,-3.75,2.39,18.595,27.407,274.07,1.6477688580907908,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.959999999999999,18.63,28.554,0.3226,1.15,4.51,-3.75,2.5,18.615,28.554,285.54,1.633725339246272,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.979999999999999,18.65,29.079,0.3225,1.12,4.45,-3.75,2.4,18.635,29.079,290.79,1.6198137786162348,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.0,18.67,29.488,0.3258,1.1,4.45,-3.75,2.4,18.655,29.488,294.88,1.6099133505316645,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.020000000000003,18.69,30.02,0.3182,1.06,4.46,-3.76,2.4,18.675,30.02,300.2,1.5924886940080907,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.04,18.71,30.631,0.3065,1.0,4.48,-3.77,2.41,18.694,30.631,306.31,1.5672711421378713,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.060000000000002,18.73,31.349,0.2993,0.96,4.49,-3.79,2.41,18.714,31.349,313.49,1.5471575278892304,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.08,18.75,31.851,0.2858,0.9,4.5,-3.8,2.41,18.734,31.851,318.51,1.5210839768811228,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.1,18.77,32.559,0.2684,0.84,4.52,-3.81,2.42,18.754,32.559,325.59,1.4919295520293925,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.119999999999997,18.79,32.722,0.2448,0.77,4.52,-3.82,2.42,18.774,32.722,327.22,1.4617293373126168,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.14,18.81,32.855,0.2125,0.67,4.54,-3.83,2.43,18.794,32.855,328.55,1.4153590523047297,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.159999999999997,18.83,32.08,0.1967,0.62,4.55,-3.84,2.43,18.814,32.08,320.8,1.3977772149228138,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.18,18.85,30.515,0.2053,0.66,4.57,-3.86,2.44,18.834,30.515,305.15,1.4324229415120422,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.200000000000003,18.87,30.352,0.2307,0.76,4.58,-3.87,2.44,18.854,30.352,303.52,1.4790417399358275,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.22,18.89,29.877,0.2555,0.87,4.59,-3.88,2.44,18.874,29.877,298.77,1.5276908739804673,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.240000000000002,18.91,28.82,0.2677,0.93,4.6,-3.89,2.45,18.894,28.82,288.2,1.559874988634779,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.259999999999998,18.93,27.763,0.2711,0.97,4.61,-3.9,2.45,18.914,27.763,277.63,1.584319811383541,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.28,18.95,27.394,0.2779,1.02,4.62,-3.91,2.46,18.934,27.394,273.94,1.6047409912587494,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.299999999999997,18.97,26.623,0.2814,1.07,4.64,-3.93,2.46,18.954,26.623,266.23,1.6286337146116732,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.32,18.99,25.34,0.2759,1.09,4.65,-3.94,2.46,18.974,25.34,253.4,1.6486023600115332,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.340000000000003,19.01,24.443,0.2738,1.13,4.66,-3.95,2.47,18.993,24.443,244.43,1.6706640572906803,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.36,19.03,23.349,0.255,1.1,4.67,-3.96,2.47,19.013,23.349,233.49,1.6747908160831257,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.380000000000003,19.05,22.023,0.2256,1.03,4.68,-3.97,2.48,19.033,22.023,220.23,1.6704176288225259,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.4,19.07,20.497,0.2109,1.0,4.69,-3.98,2.48,19.053,20.497,204.97,1.68228456526574,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.42,19.09,19.507,0.1982,0.99,4.71,-4.0,2.49,19.073,19.507,195.07,1.6940246221523607,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.439999999999998,19.11,18.909,0.1745,0.91,4.72,-4.01,2.49,19.093,18.909,189.09,1.6775513482736921,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.46,19.13,18.38,0.1599,0.87,4.73,-4.02,2.49,19.113,18.38,183.8,1.672748532674155,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.479999999999997,19.15,17.891,0.1616,0.91,4.75,-4.03,2.5,19.133,17.891,178.91,1.6947321569109888,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.5,19.17,17.09,0.1621,0.93,4.75,-4.04,2.5,19.153,17.09,170.9,1.7156045355395844,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.520000000000003,19.19,16.688,0.1595,0.93,4.75,-4.04,2.5,19.173,16.688,166.88,1.7230748016011743,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.54,19.21,16.492,0.1554,0.93,4.85,-4.15,2.5,19.193,16.492,164.92,1.7267935135477406,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.560000000000002,19.23,16.519,0.1501,0.91,4.7,-4.04,2.4,19.213,16.519,165.19,1.7197916406113338,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.58,19.25,16.515,0.1477,0.9,4.85,-4.15,2.5,19.233,16.515,165.15,1.7165819311460107,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.6,19.27,16.333,0.1472,0.9,4.8,-4.15,2.4,19.253,16.333,163.32999999999998,1.720095534175978,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.619999999999997,19.29,16.14,0.1441,0.89,4.85,-4.15,2.5,19.273,16.14,161.4,1.7205698144082915,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.64,19.31,16.07,0.141,0.87,4.85,-4.15,2.5,19.292,16.07,160.7,1.7152669649321581,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.659999999999997,19.33,16.303,0.1412,0.87,4.85,-4.15,2.5,19.312,16.303,163.03,1.7106653287348865,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.68,19.35,16.09,0.1404,0.87,4.85,-4.15,2.5,19.332,16.09,160.9,1.7148689532719206,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.700000000000003,19.37,16.087,0.1377,0.85,4.85,-4.15,2.5,19.352,16.087,160.87,1.7081156682734768,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.72,19.39,16.223,0.1307,0.81,4.85,-4.15,2.5,19.372,16.223,162.23,1.6913745626603873,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.740000000000002,19.41,16.213,0.1273,0.79,4.85,-4.15,2.5,19.392,16.213,162.13000000000002,1.6843499070688137,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.759999999999998,19.43,16.196,0.1313,0.8,4.93,-4.25,2.5,19.412,16.196,161.96,1.6883198435182016,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.78,19.45,16.316,0.1357,0.82,4.93,-4.25,2.5,19.432,16.316,163.15999999999997,1.693090123921882,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.799999999999997,19.47,16.406,0.1343,0.81,4.88,-4.25,2.39,19.452,16.406,164.06,1.6877489868850006,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.82,19.49,16.805,0.13,0.78,4.88,-4.25,2.39,19.472,16.805,168.05,1.6690379536681006,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.840000000000003,19.51,17.064,0.1393,0.82,4.93,-4.25,2.5,19.492,17.064,170.64,1.67868332109063,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.86,19.53,17.107,0.1545,0.91,4.88,-4.25,2.39,19.512,17.107,171.07,1.7087649097578352,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.880000000000003,19.55,17.383,0.1552,0.9,4.83,-4.25,2.29,19.532,17.383,173.83,1.7004230798002322,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.9,19.57,17.385,0.1606,0.92,4.88,-4.25,2.39,19.552,17.385,173.85,1.7069926481805475,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.92,19.59,17.386,0.1669,0.95,4.88,-4.25,2.39,19.571,17.386,173.86,1.716668480902765,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.939999999999998,19.61,17.722,0.178,1.0,4.88,-4.25,2.4,19.591,17.722,177.22,1.726392523543372,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.96,19.63,17.872,0.1953,1.08,4.83,-4.25,2.3,19.611,17.872,178.72,1.7476193330764207,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-16.979999999999997,19.65,18.254,0.2012,1.1,4.88,-4.25,2.39,19.631,18.254,182.54,1.7469764963130907,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.0,19.67,18.643,0.2076,1.11,4.88,-4.25,2.39,19.651,18.643,186.43,1.7435035382001052,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.020000000000003,19.69,18.962,0.2033,1.06,4.88,-4.25,2.39,19.671,18.962,189.62,1.7239277584589277,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.04,19.71,19.686,0.1981,0.99,4.96,-4.35,2.37,19.691,19.686,196.86,1.691264188816786,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.060000000000002,19.73,20.118,0.2024,0.97,4.97,-4.35,2.39,19.711,20.118,201.18,1.6783391875664375,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.08,19.75,21.275,0.2056,0.94,4.92,-4.35,2.29,19.731,21.275,212.75,1.6516706684468307,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.1,19.77,23.545,0.2093,0.91,4.92,-4.35,2.29,19.751,23.545,235.45,1.6111998886963392,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.119999999999997,19.79,24.389,0.2146,0.89,4.94,-4.35,2.34,19.771,24.389,243.89,1.5937194969401383,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.14,19.81,25.426,0.2251,0.88,4.92,-4.35,2.29,19.791,25.426,254.26,1.5778633464884686,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.159999999999997,19.83,26.467,0.2394,0.89,5.04,-4.44,2.38,19.811,26.467,264.67,1.5698090319035032,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.18,19.85,28.162,0.2542,0.9,4.96,-4.34,2.39,19.83,28.162,281.62,1.555613080472697,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.200000000000003,19.87,29.963,0.2673,0.92,4.92,-4.35,2.29,19.85,29.963,299.63,1.5453887529385038,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.22,19.89,31.19,0.2829,0.95,5.0,-4.44,2.29,19.87,31.19,311.9,1.5450203310560526,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.240000000000002,19.91,31.462,0.303,1.0,5.09,-4.54,2.3,19.89,31.462,314.62,1.5599998161886957,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.259999999999998,19.93,31.013,0.3275,1.07,5.0,-4.44,2.29,19.91,31.013,310.13,1.5869267154039257,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.28,19.95,30.698,0.3498,1.16,5.1,-4.55,2.29,19.93,30.698,306.98,1.6173759357291273,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-17.299999999999997,19.97,30.106,0.3665,1.24,5.1,-4.65,2.1,19.95,30.106,301.06,1.6455531847571165,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
