z_m_nap,depth_m,qc_mpa,qc_kPa,qt_kPa,sigma_v0_kPa,sigma_v0_eff_kPa,fs_kPa,Qt,Dr
-25.97,24.52,11.02,11020.0,11114.08,445.07955091383803,201.07955091383815,98.0,53.05860491829817,0.3893533280354497
-25.99,24.54,10.838,10838.0,10932.5,445.4871958224542,201.28719582245435,98.0,52.099751110982886,0.38581916974881564
-26.01,24.56,10.735,10735.0,10829.5,445.8948407310705,201.49484073107055,98.0,51.532858715363496,0.3837143979403859
-26.03,24.58,10.713,10713.0,10807.5,446.30248563968667,201.70248563968676,99.0,51.368715073096034,0.3831028025892044
-26.05,24.6,10.777,10777.0,10871.5,446.7101305483028,201.9101305483029,99.0,51.63084111303557,0.38407901386874466
-26.07,24.62,10.898,10898.0,10992.92,447.11777545691905,202.1177754569191,99.0,52.17652035157537,0.3861033183398875
-26.09,24.64,11.1,11100.0,11194.92,447.5254203655352,202.3254203655353,98.0,53.119348820417464,0.3895761389745727
-26.11,24.66,11.484,11484.0,11579.34,447.9330652741514,202.53306527415145,97.0,54.96093647552427,0.3962716834104179
-26.13,24.68,12.119,12119.0,12214.34,448.34071018276757,202.74071018276766,100.0,58.03471478032392,0.40720200245200844
-26.15,24.7,13.247,13247.0,13342.34,448.7483550913837,202.94835509138386,105.0,63.53139269891038,0.42604960374823686
-26.17,24.72,14.715,14715.0,14810.76,449.15599999999995,203.15600000000006,110.0,70.69249246884165,0.4494202375405186
-26.19,24.74,15.717,15717.0,15812.34,449.5636449086162,203.36364490861627,114.0,75.54337630993396,0.46458391925289744
-26.21,24.76,16.078,16078.0,16173.759999999998,449.97128981723233,203.5712898172324,118.0,77.23971648605107,0.46977111899930607
-26.23,24.78,15.911,15911.0,16006.76,450.3789347258485,203.77893472584861,122.0,76.33949547436161,0.4670255284376452
-26.25,24.8,15.614,15614.0,15709.759999999998,450.7865796344647,203.9865796344648,126.0,74.80381036688276,0.4623041990689765
-26.27,24.82,15.284,15284.0,15380.179999999998,451.19422454308085,204.19422454308096,128.0,73.11169455876161,0.45704546369281035
-26.29,24.84,15.027,15027.0,15122.76,451.6018694516971,204.40186945169717,116.0,71.77604671573363,0.4528514316945574
-26.31,24.86,14.905,14905.0,15000.76,452.00951436031323,204.60951436031334,103.0,71.10495585273529,0.4507294273975251
-26.33,24.88,15.11,15110.0,15205.76,452.4171592689294,204.81715926892952,95.0,72.03177162202314,0.45365742777696144
-26.35,24.9,15.607,15607.0,15702.76,452.8248041775457,205.02480417754575,102.0,74.38092799062711,0.4609955933803245
-26.37,24.92,15.82,15820.0,15916.18,453.23244908616186,205.23244908616192,109.0,75.34358050964003,0.46396915078988366
-26.39,24.94,15.887,15887.0,15983.599999999999,453.640093994778,205.44009399477812,112.0,75.59361760416621,0.46473838294607434
-26.41,24.96,15.953,15953.0,16049.599999999999,454.04773890339425,205.6477389033943,114.0,75.83624475649022,0.46548360338313044
-26.43,24.98,15.995,15995.0,16091.179999999998,454.4553838120104,205.85538381201047,114.0,75.95975546827391,0.46586250414311825
-26.45,25.0,15.766,15766.0,15861.76,454.8630287206266,206.06302872062668,117.0,74.76788566554326,0.4621931744119343
-26.47,25.02,15.249,15249.0,15345.179999999998,455.27067362924276,206.27067362924285,119.0,72.18626411786646,0.45414366549384994
-26.49,25.04,14.763,14763.0,14859.18,455.6783185378589,206.47831853785902,116.0,69.75793770240905,0.44643968622363134
-26.51,25.06,14.51,14510.0,14606.18,456.08596344647515,206.68596344647526,114.0,68.46180456863935,0.4422727166697016
-26.53,25.08,14.533,14533.0,14629.18,456.4936083550914,206.89360835509143,112.0,68.50229209266017,0.44240347483994474
-26.55,25.1,14.86,14860.0,14956.6,456.90125326370753,207.10125326370763,110.0,70.01260744797828,0.4472538667020532
-26.57,25.12,15.332,15332.0,15429.019999999999,457.3088981723237,207.3088981723238,112.0,72.2193366219262,0.454247687695746
-26.59,25.14,15.704,15704.0,15801.019999999999,457.7165430809399,207.51654308093998,114.0,73.93773638053781,0.45962014247959715
-26.61,25.16,16.069,16068.999999999998,16166.02,458.12418798955605,207.72418798955619,116.0,75.61900212025473,0.4648164065221411
-26.63,25.18,16.546,16546.0,16643.02,458.53183289817224,207.93183289817236,116.0,77.83554803283843,0.4715795586047216
-26.65,25.2,16.922,16922.0,17019.02,458.93947780678843,208.13947780678853,116.0,79.5624198575418,0.476782130110784
-26.67,25.22,17.091,17091.0,17188.02,459.3471227154047,208.34712271540477,116.0,80.29231534018066,0.4789641064397822
-26.69,25.24,17.127,17127.0,17224.44,459.7547676240209,208.55476762402094,115.0,80.38504908503973,0.4792406168245751
-26.71,25.26,17.221,17221.0,17318.44,460.16241253263706,208.76241253263714,118.0,80.75341429018886,0.4803374239314599
-26.73,25.28,17.22,17220.0,17317.44,460.5700574412532,208.97005744125332,115.0,80.66643685207212,0.4800786746597512
-26.75,25.3,17.003,17003.0,17100.86,460.9777023498694,209.1777023498695,117.0,79.54902511462888,0.47674199405856793
-26.77,25.32,16.771,16771.0,16868.86,461.3853472584856,209.3853472584857,117.0,78.36018550279226,0.47316619098757695
-26.79,25.34,16.127,16126.999999999998,16224.019999999999,461.7929921671018,209.59299216710187,116.0,75.20397912572464,0.4635391157041493
-26.81,25.36,15.431,15431.0,15529.28,462.20063707571796,209.80063707571804,115.0,71.81617545558979,0.45297800468704497
-26.83,25.38,14.882,14882.0,14980.28,462.6082819843341,210.00828198433425,112.0,69.12904377313379,0.44442271953346973
-26.85,25.4,14.518,14518.0,14615.859999999999,463.01592689295035,210.21592689295045,109.0,67.32527017476743,0.4385862683498536
-26.87,25.42,14.462,14462.0,14559.86,463.42357180156654,210.42357180156665,105.0,66.99076680197994,0.4374953609614619
-26.89,25.44,14.694,14694.0,14792.280000000002,463.83121671018273,210.6312167101828,102.0,68.02623565055409,0.44086355404739164
-26.91,25.46,15.104,15104.0,15202.28,464.2388616187989,210.838861618799,103.0,69.90191952861083,0.4469001791023866
-26.93,25.48,15.454,15454.0,15552.7,464.6465065274151,211.0465065274152,106.0,71.49160505773465,0.45195323733367004
-26.95,25.5,15.704,15704.0,15802.7,465.05415143603125,211.25415143603135,110.0,72.60281392959169,0.45545209542541887
-26.97,25.52,15.986,15986.0,16084.279999999999,465.46179634464744,211.46179634464755,115.0,73.86118189499949,0.45938213751889295
-26.99,25.54,16.146,16146.0,16244.28,465.86944125326363,211.66944125326376,115.0,74.54269480433774,0.4614966175524947
-27.01,25.56,15.964,15964.0,16062.699999999999,466.2770861618799,211.87708616187996,115.0,73.61071079636248,0.45860256929179505
-27.03,25.58,15.391,15391.0,15488.86,466.68473107049607,212.08473107049616,112.0,70.83100793303309,0.4498603209665135
-27.05,25.6,14.592,14592.0,14689.439999999999,467.09237597911226,212.2923759791123,109.0,66.99415161955811,0.4375064134046106
-27.07,25.62,14.023,14023.0,14121.28,467.5000208877284,212.5000208877285,106.0,64.25307593887749,0.42846262026951826
-27.09,25.64,13.594,13594.0,13692.7,467.9076657963446,212.70766579634468,104.0,62.17355770743886,0.4214721062027334
-27.11,25.66,13.517,13517.0,13616.12,468.3153107049608,212.91531070496086,100.0,61.75133505318507,0.4200385528332406
-27.13,25.68,13.681,13681.0,13779.699999999999,468.7229556135769,213.12295561357706,99.0,62.45679638809608,0.4224310472494588
-27.15,25.7,13.918,13918.0,14016.7,469.13060052219316,213.33060052219324,100.0,63.50504506299567,0.42596124928715445
-27.17,25.72,14.044,14044.0,14143.119999999999,469.5382454308094,213.53824543080947,99.0,64.03340875534025,0.42772958331617567
-27.19,25.74,13.924,13924.0,14023.12,469.94589033942555,213.74589033942564,98.0,63.40788161184439,0.425635261736902
-27.21,25.76,13.831,13831.0,13930.54,470.35353524804174,213.95353524804182,98.0,62.91172730166492,0.4239667348866786
-27.23,25.78,14.106,14106.0,14205.539999999999,470.76118015665793,214.16118015665802,100.0,64.13290592532412,0.4280617643195368
-27.25,25.8,14.863,14863.0,14962.54,471.16882506527406,214.3688250652742,103.0,67.60018006593161,0.4394807977795474
-27.27,25.82,15.408,15408.0,15507.960000000001,471.5764699738903,214.57646997389037,101.0,70.07470824669515,0.447452178599473
-27.29,25.84,15.355,15355.0,15454.539999999999,471.98411488250645,214.78411488250657,98.0,69.75634996709792,0.4464346055682189
-27.31,25.86,15.109,15109.0,15208.539999999999,472.39175979112264,214.99175979112275,96.0,68.54285138428524,0.44253442605159543
-27.33,25.88,15.027,15027.0,15126.54,472.79940469973883,215.19940469973892,99.0,68.09377849230658,0.4410823651373535
-27.35,25.9,14.875,14875.0,14974.539999999999,473.2070496083551,215.40704960835515,99.0,67.32060522976111,0.4385710733401669
-27.37,25.92,14.545,14545.0,14644.96,473.6146945169712,215.61469451697133,100.0,65.72532237299616,0.43334355349008896
-27.39,25.94,14.214,14214.0,14314.38,474.02233942558746,215.82233942558753,98.0,64.12847575191061,0.42804697923712803
-27.41,25.96,14.222,14222.0,14321.960000000001,474.4299843342036,216.0299843342037,97.0,64.10003712375097,0.4279520571404197
-27.43,25.98,14.671,14671.0,14771.380000000001,474.8376292428198,216.23762924281988,100.0,66.11496075321449,0.43462614724188775
-27.45,26.0,15.091,15091.0,15192.220000000001,475.245274151436,216.44527415143608,106.0,67.9939757684514,0.44075900693641584
-27.47,26.02,15.556,15556.0,15656.380000000001,475.6529190600521,216.65291906005226,110.0,70.06934015383437,0.4474350396708343
-27.49,26.04,15.995,15995.0,16094.960000000001,476.06056396866836,216.86056396866843,113.0,72.02277422043373,0.45362909399147333
-27.51,26.06,16.332,16332.0,16432.38,476.4682088772846,217.06820887728466,113.0,73.50644239269089,0.45827765256038794
-27.53,26.08,16.339,16338.999999999998,16439.8,476.87585378590074,217.27585378590084,111.0,73.468468161877,0.45815926164810233
-27.55,26.1,16.195,16195.0,16295.380000000001,477.28349869451694,217.48349869451704,108.0,72.73239853256175,0.45585836939797036
-27.57,26.12,16.208,16207.999999999998,16308.38,477.6911436031331,217.6911436031332,106.0,72.72086771365106,0.45582223262286004
-27.59,26.14,16.195,16195.0,16294.96,478.09878851174926,217.8987885117494,105.0,72.58810991799243,0.4554059724747718
-27.61,26.16,15.773,15773.0,15873.8,478.5064334203655,218.1064334203656,106.0,70.58615064741187,0.4490820817350237
-27.63,26.18,15.067,15067.0,15167.8,478.91407832898165,218.31407832898176,104.0,67.28327386901749,0.43844945585557515
-27.65,26.2,14.524,14524.0,14624.800000000001,479.32172323759784,218.52172323759794,100.0,64.7325953099046,0.4300584522062241
-27.67,26.22,14.179,14179.0,14279.8,479.7293681462141,218.72936814621414,101.0,63.09198782409889,0.42457369484527446
-27.69,26.24,13.952,13952.0,14052.8,480.1370130548303,218.93701305483035,103.0,61.99346011697915,0.420861226252547
-27.71,26.26,13.888,13888.0,13989.22,480.5446579634464,219.14465796344655,111.0,61.64273164390714,0.4196690248411994
-27.73,26.28,13.656,13656.0,13757.64,480.95230287206266,219.3523028720627,121.0,60.526775982249745,0.4158529134965519
-27.75,26.3,13.192,13192.0,13293.64,481.3599477806788,219.5599477806789,119.0,58.354359170360446,0.4083218589381961
-27.77,26.32,12.403,12403.0,12505.48,481.767592689295,219.7675926892951,113.0,54.711034780772664,0.3953697538137927
-27.79,26.34,11.615,11615.0,11717.48,482.1752375979112,219.97523759791125,105.0,51.07531595414798,0.38200716505676763
-27.81,26.36,10.72,10720.0,10821.640000000001,482.5828825065273,220.18288250652745,100.0,46.95667982812863,0.36628123398023243
-27.83,26.38,9.889,9889.0,9988.12,482.99052741514356,220.39052741514365,94.0,43.12857537057526,0.35103347569539073
-27.85,26.4,9.015,9015.0,9114.96,483.3981723237598,220.59817232375985,91.0,39.12798431987083,0.33435645786184043
-27.87,26.42,8.312,8312.0,8411.539999999999,483.80581723237594,220.80581723237606,82.0,35.90364729577969,0.3202840136761643
-27.89,26.44,7.813,7813.0,7912.12,484.21346214099214,221.0134621409922,75.0,33.6083895790949,0.309877347068135
-27.91,26.46,7.363,7363.0,7462.12,484.6211070496083,221.2211070496084,74.0,31.54083706572222,0.30019439923262214
-27.93,26.48,6.663,6663.0,6762.540000000001,485.02875195822446,221.42875195822458,70.0,28.35002768396631,0.28460512837446655
-27.95,26.5,5.851,5851.0,5950.54,485.4363968668407,221.63639686684076,64.0,24.65796990201296,0.26542671790379335
-27.97,26.52,5.319,5319.0,5418.96,485.84404177545684,221.84404177545696,59.0,22.236864775560107,0.252059317143293
-27.99,26.54,4.635,4635.0,4735.38,486.25168668407304,222.05168668407313,54.0,19.13576238383376,0.23382387989885378
-28.01,26.56,4.02,4019.9999999999995,4119.96,486.6593315926893,222.25933159268936,51.0,16.34712316630947,0.21611586288251872
-28.03,26.58,3.539,3539.0,3638.96,487.0669765013055,222.46697650130554,47.0,14.167914146485458,0.20119581184568472
-28.05,26.6,3.205,3205.0,3304.96,487.4746214099216,222.6746214099217,44.0,12.652925424327409,0.19013472985774668
-28.07,26.62,2.98,2980.0,3080.8,487.88226631853786,222.88226631853792,42.0,11.633575773030445,0.1823150787042699
-28.09,26.64,2.822,2822.0,2922.8,488.289911227154,223.0899112271541,42.0,10.91268572111262,0.17657605177464403
-28.11,26.66,2.62,2620.0,2722.06,488.6975561357702,223.29755613577026,43.0,10.001732587284975,0.1690454933466557
-28.13,26.68,2.308,2308.0,2410.8999999999996,489.1052010443864,223.50520104438647,45.0,8.598434353990532,0.1567384933483661
-28.15,26.7,2.066,2066.0,2169.74,489.5128459530025,223.71284595300264,42.0,7.510642256099937,0.1464888319107339
-28.17,26.72,2.008,2008.0,2111.7400000000002,489.92049086161876,223.92049086161887,45.0,7.242836521560919,0.14385346236024768
-28.19,26.74,2.11,2110.0,2212.9,490.328135770235,224.12813577023505,43.0,7.685656503187354,0.1481857570096914
-28.21,26.76,2.401,2401.0,2495.5,490.73578067885114,224.33578067885122,42.0,8.93644434808675,0.15978954326673167
-28.23,26.78,2.722,2722.0,2799.7000000000003,491.14342558746733,224.54342558746742,35.0,10.28111408015048,0.1713902320949849
-28.25,26.8,2.925,2925.0,2995.56,491.5510704960835,224.7510704960836,33.0,11.141254740086099,0.17841568428881469
-28.27,26.82,3.035,3035.0,3101.78,491.95871540469966,224.95871540469977,33.0,11.601334404405018,0.18206226881721396
-28.29,26.84,3.051,3051.0,3118.62,492.36636031331585,225.16636031331598,32.0,11.663614564947833,0.1825503027735317
-28.31,26.86,2.957,2957.0,3029.66,492.77400522193204,225.37400522193215,33.0,11.256338069157197,0.17933478723292284
-28.33,26.88,2.97,2970.0,3049.8,493.18165013054823,225.58165013054833,35.0,11.333449987576067,0.1799480082656898
-28.35,26.9,3.034,3034.0,3121.36,493.5892950391645,225.78929503916456,38.0,11.638154521475576,0.18235095300370324
-28.37,26.92,3.098,3098.0,3193.34,493.9969399477807,225.99693994778073,41.0,11.944157565478253,0.1847326838239379
-28.39,26.94,3.202,3202.0,3302.3799999999997,494.4045848563968,226.20458485639693,45.0,12.413432808739088,0.18832671313998894
-28.41,26.96,3.706,3706.0,3809.7400000000002,494.812229765013,226.4122297650131,48.0,14.641116222721086,0.20452814142886538
-28.43,26.98,4.279,4279.0,4382.32,495.2198746736292,226.61987467362928,51.0,17.1525120244835,0.2213756472894207
-28.45,27.0,4.953,4953.0,5047.5,495.6275195822453,226.8275195822455,54.0,20.067549514278795,0.2394490671418084
-28.47,27.02,5.848,5848.0,5935.360000000001,496.0351644908616,227.03516449086166,58.0,23.95807207974638,0.261632632738275
-28.49,27.04,7.005,7005.0,7094.46,496.4428093994777,227.24280939947784,61.0,29.03509777949297,0.28802330153500216
-28.51,27.06,8.502,8502.0,8596.08,496.85045430809396,227.45045430809407,64.0,35.60876398479757,0.3189660258881033
-28.53,27.08,9.697,9697.0,9792.76,497.25809921671015,227.65809921671024,69.0,40.83097387163371,0.3415551571086651
-28.55,27.1,10.602,10602.0,10690.619999999999,497.66574412532634,227.86574412532644,71.0,44.73227994405572,0.3575003694066252
-28.57,27.12,11.447,11447.0,11533.519999999999,498.0733890339425,228.0733890339426,74.0,48.385507216379935,0.37181219228599016
-28.59,27.14,12.132,12132.0,12221.04,498.4810339425587,228.2810339425588,77.0,51.3514362695901,0.38303836536525426
-28.61,27.16,12.711,12711.0,12803.4,498.88867885117486,228.488678851175,78.0,53.85173297432083,0.3922525898096088
-28.63,27.18,13.074,13074.0,13170.18,499.29632375979105,228.69632375979114,82.0,55.404841966541376,0.3978687578534315
-28.65,27.2,13.156,13156.0,13255.119999999999,499.70396866840724,228.90396866840734,85.0,55.72387453801301,0.39901261898417273
-28.67,27.22,13.069,13069.0,13170.640000000001,500.1116135770235,229.11161357702355,88.0,55.30286391249807,0.3975024309449407
-28.69,27.24,12.855,12855.0,12957.9,500.5192584856396,229.31925848563975,91.0,54.323308141581386,0.3939663079923075
-28.71,27.26,12.525,12525.0,12628.74,500.9269033942559,229.52690339425595,94.0,52.838307480556765,0.388544196715883
-28.73,27.28,12.11,12110.0,12214.16,501.334548302872,229.7345483028721,95.0,50.98417081028425,0.3816661623172206
-28.75,27.3,11.68,11680.0,11784.58,501.7421932114882,229.9421932114883,96.0,49.06814903870718,0.3744258425097864
-28.77,27.32,11.186,11186.0,11290.58,502.1498381201044,230.14983812010448,96.0,46.875679991788296,0.36596518176221665
-28.79,27.34,10.542,10542.0,10646.58,502.5574830287205,230.35748302872065,95.0,44.03600171176787,0.3547071295419761
-28.81,27.36,10.094,10094.0,10199.0,502.9651279373368,230.56512793733685,95.0,42.05334500843448,0.34663008281136365
-28.83,27.38,9.736,9736.0,9841.0,503.3727728459529,230.77277284595303,96.0,40.46243025986069,0.3400102110225544
-28.85,27.4,9.528,9528.0,9633.0,503.78041775456916,230.98041775456926,96.0,39.52378158717239,0.3360432862728609
-28.87,27.42,9.511,9511.0,9616.84,504.18806266318535,231.18806266318543,101.0,39.416619666098015,0.3355874153357194
-28.89,27.44,9.573,9573.0,9679.68,504.59570757180154,231.3957075718016,99.0,39.6510565762383,0.33658391683942146
-28.91,27.46,9.717,9717.0,9823.68,505.0033524804177,231.6033524804178,94.0,40.23549982208259,0.33905540980824356
-28.93,27.48,9.971,9971.0,10078.099999999999,505.4109973890339,231.810997389034,91.0,41.29523236788338,0.3434914528688487
-28.95,27.5,10.216,10216.0,10320.16,505.81864229765006,232.01864229765016,92.0,42.299796518556505,0.34764430310532923
-28.97,27.52,10.311,10311.0,10396.26,506.22628720626625,232.22628720626636,92.0,42.58791643174005,0.34882626224747326
-28.99,27.54,10.391,10391.0,10477.1,506.63393211488244,232.43393211488254,92.0,42.895914452615834,0.3500853547049667
-29.01,27.56,10.58,10580.0,10672.82,507.0415770234987,232.64157702349877,93.0,43.697169495844975,0.3533398586381307
-29.03,27.58,11.041,11041.0,11139.699999999999,507.4492219321148,232.84922193211494,90.0,45.661525900084904,0.3611945494766929
-29.05,27.6,11.384,11384.0,11479.76,507.8568668407311,233.05686684073112,90.0,47.07822293284911,0.3667549704906109
-29.07,27.62,11.841,11841.0,11938.44,508.2645117493472,233.26451174934732,89.0,49.000919181966545,0.37416924811399205
-29.09,27.64,12.514,12514.0,12617.32,508.6721566579634,233.4721566579635,90.0,51.863348575141636,0.38494284761374137
-29.11,27.66,13.293,13293.0,13399.26,509.0798015665796,233.67980156657967,90.0,55.161721774916735,0.39699486061774775
-29.13,27.68,13.807,13807.0,13908.64,509.4874464751957,233.88744647519587,92.0,57.288891539314854,0.40457699793140156
-29.15,27.7,14.075,14075.0,14177.060000000001,509.895091383812,234.09509138381205,92.0,58.38296235869425,0.40842191895389696
-29.17,27.72,14.316,14316.0,14419.320000000002,510.3027362924282,234.30273629242828,95.0,59.36344356793181,0.4118371507835585
-29.19,27.74,14.537,14537.0,14641.16,510.71038120104436,234.51038120104445,96.0,60.25511342581034,0.41491862687867687
-29.21,27.76,14.723,14723.0,14827.58,511.11802610966055,234.71802610966063,95.0,60.994301167144556,0.4174559041457281
-29.23,27.78,15.018,15018.0,15123.0,511.52567101827674,234.92567101827683,92.0,62.19615874948368,0.4215487050304039
-29.25,27.8,15.544,15544.0,15649.84,511.9333159268929,235.133315926893,86.0,64.38010123916146,0.42888593634858696
-29.27,27.82,16.014,16014.0,16120.68,512.3409608355091,235.34096083550918,81.0,66.3222372499528,0.43530691061415117
-29.29,27.84,16.428,16428.0,16535.52,512.7486057441253,235.54860574412538,85.0,68.02320626623147,0.44085373754060253
-29.31,27.86,16.835,16835.0,16942.94,513.1562506527414,235.75625065274156,92.0,69.68970580359117,0.44622129616717937
-29.33,27.88,17.027,17027.0,17134.94,513.5638955613576,235.96389556135773,97.0,70.44033607300987,0.44861799235623895
-29.35,27.9,17.168,17168.0,17275.94,513.9715404699739,236.17154046997396,100.0,70.97370168384485,0.450313229664625
-29.37,27.92,17.4,17400.0,17508.36,514.37918537859,236.37918537859014,100.0,71.89288171631303,0.4532198511486231
-29.39,27.94,17.692,17692.0,17800.36,514.7868302872063,236.58683028720634,99.0,73.06227970816823,0.4568909832714653
-29.41,27.96,17.984,17984.0,18091.940000000002,515.1944751958224,236.79447519582249,100.0,74.22785312144086,0.4605209879549182
-29.43,27.98,18.236,18236.0,18344.78,515.6021201044387,237.0021201044387,102.0,75.22792569129278,0.4636129102457683
-29.45,28.0,18.382,18382.0,18490.360000000004,516.0097650130548,237.2097650130549,102.0,75.77407377810827,0.4652927612286032
-29.47,28.02,18.336,18336.0,18444.780000000002,516.4174099216709,237.41740992167104,101.0,75.5141023398127,0.4644938945925453
-29.49,28.04,18.2,18200.0,18308.78,516.8250548302872,237.62505483028724,103.0,74.87406981505717,0.4625212576274805
-29.51,28.06,18.057,18057.0,18165.36,517.2326997389034,237.83269973890344,104.0,74.20395647711814,0.46044685276407044
-29.53,28.08,17.832,17832.0,17940.36,517.6403446475196,238.04034464751965,104.0,73.19229721815152,0.4572973312788066
-29.55,28.1,17.393,17393.0,17500.1,518.0479895561357,238.24798955613585,102.0,71.27888903525275,0.45128036592804555
-29.57,28.12,16.861,16861.0,16972.719999999998,518.4556344647519,238.455634464752,101.0,69.00346222671236,0.44401886133268953
-29.59,28.14,16.448,16448.0,16555.94,518.8632793733681,238.6632793733682,98.0,67.1954092088796,0.43816307860651804
-29.61,28.16,16.352,16352.0,16461.62,519.2709242819842,238.87092428198437,98.0,66.74043366156299,0.43667717288490293
-29.63,28.18,16.564,16564.0,16673.62,519.6785691906005,239.07856919060055,101.0,67.56750086592243,0.43937455829174277
-29.65,28.2,16.641,16641.0,16750.62,520.0862140992167,239.28621409921675,96.0,67.82895473941099,0.440223822096413
-29.67,28.22,16.571,16571.0,16680.620000000003,520.493859007833,239.49385900783295,97.0,67.47616079986265,0.439077477054734
-29.69,28.24,16.521,16521.0,16629.78,520.9015039164491,239.70150391644916,96.0,67.20391083444555,0.43819079612961015
-29.71,28.26,16.831,16831.0,16940.62,521.3091488250652,239.90914882506533,104.0,68.43970282745411,0.44220132075610125
-29.73,28.28,17.118,17118.0,17227.62,521.7167937336815,240.1167937336815,103.0,69.57407246073417,0.44585094389664154
-29.75,28.3,17.159,17159.0,17268.2,522.1244386422976,240.3244386422977,104.0,69.68111797520018,0.4461938015039787
-29.77,28.32,17.136,17136.0,17246.46,522.5320835509137,240.53208355091388,96.0,69.52888641530892,0.4457061377035287
-29.79,28.34,16.611,16611.0,16723.14,522.93972845953,240.73972845953006,101.0,67.29342254892437,0.43848252139435995
-29.81,28.36,16.288,16288.0,16399.3,523.3473733681461,240.94737336814626,94.0,65.88971029111325,0.4338851404663064
-29.83,28.38,15.922,15922.0,16032.880000000003,523.7550182767623,241.15501827676243,93.0,64.311848422429,0.42865853350866245
-29.85,28.4,15.625,15625.0,15735.039999999999,524.1626631853785,241.36266318537866,96.0,63.02083816970441,0.424334228677969
-29.87,28.42,15.146,15146.0,15255.2,524.5703080939948,241.57030809399484,89.0,60.97864347705484,0.41740231869112576
-29.89,28.44,14.646,14646.0,14756.04,524.977953002611,241.777953002611,89.0,58.86004852908861,0.41008726781743354
-29.91,28.46,14.393,14393.0,14503.04,525.3855979112271,241.98559791122722,90.0,57.76234008445618,0.406245316753511
-29.93,28.48,14.313,14313.0,14423.460000000001,525.7932428198433,242.1932428198434,86.0,57.382553680566566,0.40490758621325845
-29.95,28.5,14.415,14415.0,14525.880000000001,526.2008877284595,242.40088772845957,87.0,57.75424027305607,0.4062168325732877
-29.97,28.52,14.768,14768.0,14878.880000000001,526.6085326370757,242.60853263707577,88.0,59.15814794870735,0.41112440921629745
-29.99,28.54,15.304,15304.0,15414.880000000001,527.0161775456918,242.81617754569194,89.0,61.31331105256686,0.4185461608014337
